id,entity,amount,currency,payment_id,created_at,created_date,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_2025_H1_157,refund,966200,INR,pay_2025_H1_06382,1742233161,2025-03-17,rcpt_2025_H1_rf_157,processed,normal,normal,UTR_2025_H1_RF_157,,
rfnd_2025_H1_158,refund,273700,INR,pay_2025_H1_05396,1740048001,2025-02-20,rcpt_2025_H1_rf_158,processed,normal,normal,UTR_2025_H1_RF_158,,
rfnd_2025_H1_159,refund,285800,INR,pay_2025_H1_06192,1743443867,2025-03-31,rcpt_2025_H1_rf_159,processed,normal,normal,UTR_2025_H1_RF_159,,
rfnd_2025_H1_160,refund,6118800,INR,pay_2025_H1_16048,1751698821,2025-07-05,rcpt_2025_H1_rf_160,processed,normal,normal,UTR_2025_H1_RF_160,,
rfnd_2025_H1_161,refund,266900,INR,pay_2025_H1_08838,1741046961,2025-03-04,rcpt_2025_H1_rf_161,processed,normal,normal,UTR_2025_H1_RF_161,,
rfnd_2025_H1_162,refund,11439300,INR,pay_2025_H1_09734,1744440706,2025-04-12,rcpt_2025_H1_rf_162,processed,normal,normal,UTR_2025_H1_RF_162,,
rfnd_2025_H1_163,refund,166500,INR,pay_2025_H1_12634,1748955384,2025-06-03,rcpt_2025_H1_rf_163,processed,normal,normal,UTR_2025_H1_RF_163,,
rfnd_2025_H1_164,refund,1302700,INR,pay_2025_H1_07834,1742108357,2025-03-16,rcpt_2025_H1_rf_164,processed,normal,normal,UTR_2025_H1_RF_164,,
rfnd_2025_H1_165,refund,1126800,INR,pay_2025_H1_14503,1747483156,2025-05-17,rcpt_2025_H1_rf_165,processed,normal,normal,UTR_2025_H1_RF_165,,
rfnd_2025_H1_166,refund,1006800,INR,pay_2025_H1_17651,1750619171,2025-06-22,rcpt_2025_H1_rf_166,processed,normal,normal,UTR_2025_H1_RF_166,,
rfnd_2025_H1_167,refund,133700,INR,pay_2025_H1_09848,1744636591,2025-04-14,rcpt_2025_H1_rf_167,processed,normal,normal,UTR_2025_H1_RF_167,,
rfnd_2025_H1_168,refund,4629000,INR,pay_2025_H1_17991,1749857523,2025-06-13,rcpt_2025_H1_rf_168,processed,normal,normal,UTR_2025_H1_RF_168,,
rfnd_2025_H1_169,refund,198200,INR,pay_2025_H1_10900,1745908349,2025-04-29,rcpt_2025_H1_rf_169,processed,normal,normal,UTR_2025_H1_RF_169,,
rfnd_2025_H1_170,refund,7377900,INR,pay_2025_H1_07952,1741420515,2025-03-08,rcpt_2025_H1_rf_170,processed,normal,normal,UTR_2025_H1_RF_170,,
rfnd_2025_H1_171,refund,149700,INR,pay_2025_H1_15695,1751787487,2025-07-06,rcpt_2025_H1_rf_171,processed,normal,normal,UTR_2025_H1_RF_171,,
rfnd_2025_H1_172,refund,1866800,INR,pay_2025_H1_07669,1742299528,2025-03-18,rcpt_2025_H1_rf_172,processed,normal,normal,UTR_2025_H1_RF_172,,
rfnd_2025_H1_173,refund,8947100,INR,pay_2025_H1_01386,1738374789,2025-02-01,rcpt_2025_H1_rf_173,processed,normal,normal,UTR_2025_H1_RF_173,,
rfnd_2025_H1_174,refund,3102800,INR,pay_2025_H1_03282,1738849528,2025-02-06,rcpt_2025_H1_rf_174,processed,normal,normal,UTR_2025_H1_RF_174,,
rfnd_2025_H1_175,refund,268100,INR,pay_2025_H1_18022,1750757029,2025-06-24,rcpt_2025_H1_rf_175,processed,normal,normal,UTR_2025_H1_RF_175,,
rfnd_2025_H1_176,refund,2302100,INR,pay_2025_H1_13053,1747777413,2025-05-20,rcpt_2025_H1_rf_176,processed,normal,normal,UTR_2025_H1_RF_176,,
rfnd_2025_H1_177,refund,1489000,INR,pay_2025_H1_01589,1736714235,2025-01-12,rcpt_2025_H1_rf_177,processed,normal,normal,UTR_2025_H1_RF_177,,
rfnd_2025_H1_178,refund,409700,INR,pay_2025_H1_05812,1743541211,2025-04-01,rcpt_2025_H1_rf_178,processed,normal,normal,UTR_2025_H1_RF_178,,
rfnd_2025_H1_179,refund,170800,INR,pay_2025_H1_02908,1740280875,2025-02-23,rcpt_2025_H1_rf_179,processed,normal,normal,UTR_2025_H1_RF_179,,
rfnd_2025_H1_180,refund,212200,INR,pay_2025_H1_15409,1750796230,2025-06-24,rcpt_2025_H1_rf_180,processed,normal,normal,UTR_2025_H1_RF_180,,
rfnd_2025_H1_181,refund,1912700,INR,pay_2025_H1_05387,1740525608,2025-02-25,rcpt_2025_H1_rf_181,processed,normal,normal,UTR_2025_H1_RF_181,,
rfnd_2025_H1_182,refund,776900,INR,pay_2025_H1_16190,1751195606,2025-06-29,rcpt_2025_H1_rf_182,processed,normal,normal,UTR_2025_H1_RF_182,,
rfnd_2025_H1_183,refund,115700,INR,pay_2025_H1_09934,1744563284,2025-04-13,rcpt_2025_H1_rf_183,processed,normal,normal,UTR_2025_H1_RF_183,,
rfnd_2025_H1_184,refund,2063400,INR,pay_2025_H1_09122,1742717714,2025-03-23,rcpt_2025_H1_rf_184,processed,normal,normal,UTR_2025_H1_RF_184,,
rfnd_2025_H1_185,refund,204800,INR,pay_2025_H1_17752,1751518146,2025-07-03,rcpt_2025_H1_rf_185,processed,normal,normal,UTR_2025_H1_RF_185,,
rfnd_2025_H1_186,refund,4187900,INR,pay_2025_H1_14084,1749032450,2025-06-04,rcpt_2025_H1_rf_186,processed,normal,normal,UTR_2025_H1_RF_186,,
rfnd_2025_H1_187,refund,764800,INR,pay_2025_H1_03939,1740098876,2025-02-21,rcpt_2025_H1_rf_187,processed,normal,normal,UTR_2025_H1_RF_187,,
rfnd_2025_H1_188,refund,113100,INR,pay_2025_H1_02068,1738389353,2025-02-01,rcpt_2025_H1_rf_188,processed,normal,normal,UTR_2025_H1_RF_188,,
rfnd_2025_H1_189,refund,315800,INR,pay_2025_H1_10751,1744601129,2025-04-14,rcpt_2025_H1_rf_189,processed,normal,normal,UTR_2025_H1_RF_189,,
rfnd_2025_H1_190,refund,136200,INR,pay_2025_H1_12155,1744347786,2025-04-11,rcpt_2025_H1_rf_190,processed,normal,normal,UTR_2025_H1_RF_190,,
rfnd_2025_H1_191,refund,307100,INR,pay_2025_H1_03210,1740011575,2025-02-20,rcpt_2025_H1_rf_191,processed,normal,normal,UTR_2025_H1_RF_191,,
rfnd_2025_H1_192,refund,8353000,INR,pay_2025_H1_04168,1740813264,2025-03-01,rcpt_2025_H1_rf_192,processed,normal,normal,UTR_2025_H1_RF_192,,
rfnd_2025_H1_193,refund,1419700,INR,pay_2025_H1_13675,1748297319,2025-05-26,rcpt_2025_H1_rf_193,processed,normal,normal,UTR_2025_H1_RF_193,,
rfnd_2025_H1_194,refund,2287900,INR,pay_2025_H1_16857,1750553259,2025-06-22,rcpt_2025_H1_rf_194,processed,normal,normal,UTR_2025_H1_RF_194,,
rfnd_2025_H1_195,refund,569300,INR,pay_2025_H1_04540,1740063744,2025-02-20,rcpt_2025_H1_rf_195,processed,normal,normal,UTR_2025_H1_RF_195,,
rfnd_2025_H1_196,refund,199800,INR,pay_2025_H1_01461,1738911511,2025-02-07,rcpt_2025_H1_rf_196,processed,normal,normal,UTR_2025_H1_RF_196,,
rfnd_2025_H1_197,refund,166300,INR,pay_2025_H1_12010,1745104475,2025-04-19,rcpt_2025_H1_rf_197,processed,normal,normal,UTR_2025_H1_RF_197,,
rfnd_2025_H1_198,refund,507000,INR,pay_2025_H1_04047,1740731352,2025-02-28,rcpt_2025_H1_rf_198,processed,normal,normal,UTR_2025_H1_RF_198,,
rfnd_2025_H1_199,refund,588000,INR,pay_2025_H1_17532,1750997703,2025-06-27,rcpt_2025_H1_rf_199,processed,normal,normal,UTR_2025_H1_RF_199,,
rfnd_2025_H1_200,refund,306400,INR,pay_2025_H1_12050,1745553526,2025-04-25,rcpt_2025_H1_rf_200,processed,normal,normal,UTR_2025_H1_RF_200,,
rfnd_2025_H1_201,refund,12290100,INR,pay_2025_H1_01299,1738269448,2025-01-30,rcpt_2025_H1_rf_201,processed,normal,normal,UTR_2025_H1_RF_201,,
rfnd_2025_H1_202,refund,328900,INR,pay_2025_H1_12370,1749502885,2025-06-09,rcpt_2025_H1_rf_202,processed,normal,normal,UTR_2025_H1_RF_202,,
rfnd_2025_H1_203,refund,135100,INR,pay_2025_H1_08951,1741116176,2025-03-04,rcpt_2025_H1_rf_203,processed,normal,normal,UTR_2025_H1_RF_203,,
rfnd_2025_H1_204,refund,9801400,INR,pay_2025_H1_15202,1747454045,2025-05-17,rcpt_2025_H1_rf_204,processed,normal,normal,UTR_2025_H1_RF_204,,
rfnd_2025_H1_205,refund,4738600,INR,pay_2025_H1_15352,1751686220,2025-07-05,rcpt_2025_H1_rf_205,processed,normal,normal,UTR_2025_H1_RF_205,,
rfnd_2025_H1_206,refund,443300,INR,pay_2025_H1_07063,1741942672,2025-03-14,rcpt_2025_H1_rf_206,processed,normal,normal,UTR_2025_H1_RF_206,,
rfnd_2025_H1_207,refund,8276300,INR,pay_2025_H1_13567,1747920386,2025-05-22,rcpt_2025_H1_rf_207,processed,normal,normal,UTR_2025_H1_RF_207,,
rfnd_2025_H1_208,refund,11378400,INR,pay_2025_H1_11406,1743928251,2025-04-06,rcpt_2025_H1_rf_208,processed,normal,normal,UTR_2025_H1_RF_208,,
rfnd_2025_H1_209,refund,149900,INR,pay_2025_H1_11552,1746255781,2025-05-03,rcpt_2025_H1_rf_209,processed,normal,normal,UTR_2025_H1_RF_209,,
rfnd_2025_H1_210,refund,107500,INR,pay_2025_H1_17810,1751258669,2025-06-30,rcpt_2025_H1_rf_210,processed,normal,normal,UTR_2025_H1_RF_210,,
rfnd_2025_H1_211,refund,1493500,INR,pay_2025_H1_01471,1735919664,2025-01-03,rcpt_2025_H1_rf_211,processed,normal,normal,UTR_2025_H1_RF_211,,
rfnd_2025_H1_212,refund,254700,INR,pay_2025_H1_10843,1745416456,2025-04-23,rcpt_2025_H1_rf_212,processed,normal,normal,UTR_2025_H1_RF_212,,
rfnd_2025_H1_213,refund,1964600,INR,pay_2025_H1_05112,1741427156,2025-03-08,rcpt_2025_H1_rf_213,processed,normal,normal,UTR_2025_H1_RF_213,,
rfnd_2025_H1_214,refund,36800,INR,pay_2025_H1_11424,1744040426,2025-04-07,rcpt_2025_H1_rf_214,processed,normal,normal,UTR_2025_H1_RF_214,,
rfnd_2025_H1_215,refund,116100,INR,pay_2025_H1_06638,1743335880,2025-03-30,rcpt_2025_H1_rf_215,processed,normal,normal,UTR_2025_H1_RF_215,,
rfnd_2025_H1_216,refund,1695100,INR,pay_2025_H1_12175,1744110287,2025-04-08,rcpt_2025_H1_rf_216,processed,normal,normal,UTR_2025_H1_RF_216,,
rfnd_2025_H1_217,refund,122400,INR,pay_2025_H1_13510,1748252829,2025-05-26,rcpt_2025_H1_rf_217,processed,normal,normal,UTR_2025_H1_RF_217,,
rfnd_2025_H1_218,refund,1859300,INR,pay_2025_H1_14539,1746838078,2025-05-10,rcpt_2025_H1_rf_218,processed,normal,normal,UTR_2025_H1_RF_218,,
rfnd_2025_H1_219,refund,9104000,INR,pay_2025_H1_15687,1750856416,2025-06-25,rcpt_2025_H1_rf_219,processed,normal,normal,UTR_2025_H1_RF_219,,
rfnd_2025_H1_220,refund,179000,INR,pay_2025_H1_11486,1746634499,2025-05-07,rcpt_2025_H1_rf_220,processed,normal,normal,UTR_2025_H1_RF_220,,
rfnd_2025_H1_221,refund,61700,INR,pay_2025_H1_17607,1749961032,2025-06-15,rcpt_2025_H1_rf_221,processed,normal,normal,UTR_2025_H1_RF_221,,
rfnd_2025_H1_222,refund,84900,INR,pay_2025_H1_03158,1739672458,2025-02-16,rcpt_2025_H1_rf_222,processed,normal,normal,UTR_2025_H1_RF_222,,
rfnd_2025_H1_223,refund,759000,INR,pay_2025_H1_14227,1746915556,2025-05-10,rcpt_2025_H1_rf_223,processed,normal,normal,UTR_2025_H1_RF_223,,
rfnd_2025_H1_224,refund,123400,INR,pay_2025_H1_10310,1745042330,2025-04-19,rcpt_2025_H1_rf_224,processed,normal,normal,UTR_2025_H1_RF_224,,
rfnd_2025_H1_225,refund,1800700,INR,pay_2025_H1_07143,1742766545,2025-03-23,rcpt_2025_H1_rf_225,processed,normal,normal,UTR_2025_H1_RF_225,,
rfnd_2025_H1_226,refund,3274800,INR,pay_2025_H1_17521,1751080550,2025-06-28,rcpt_2025_H1_rf_226,processed,normal,normal,UTR_2025_H1_RF_226,,
rfnd_2025_H1_227,refund,1594600,INR,pay_2025_H1_13961,1748494982,2025-05-29,rcpt_2025_H1_rf_227,processed,normal,normal,UTR_2025_H1_RF_227,,
rfnd_2025_H1_228,refund,225700,INR,pay_2025_H1_16954,1750045343,2025-06-16,rcpt_2025_H1_rf_228,processed,normal,normal,UTR_2025_H1_RF_228,,
rfnd_2025_H1_229,refund,6001100,INR,pay_2025_H1_15057,1749091569,2025-06-05,rcpt_2025_H1_rf_229,processed,normal,normal,UTR_2025_H1_RF_229,,
rfnd_2025_H1_230,refund,355700,INR,pay_2025_H1_10651,1744607310,2025-04-14,rcpt_2025_H1_rf_230,processed,normal,normal,UTR_2025_H1_RF_230,,
rfnd_2025_H1_231,refund,341100,INR,pay_2025_H1_03627,1741100279,2025-03-04,rcpt_2025_H1_rf_231,processed,normal,normal,UTR_2025_H1_RF_231,,
rfnd_2025_H1_232,refund,637900,INR,pay_2025_H1_04248,1739724843,2025-02-16,rcpt_2025_H1_rf_232,processed,normal,normal,UTR_2025_H1_RF_232,,
rfnd_2025_H1_233,refund,915000,INR,pay_2025_H1_04515,1739156727,2025-02-10,rcpt_2025_H1_rf_233,processed,normal,normal,UTR_2025_H1_RF_233,,
rfnd_2025_H1_234,refund,183900,INR,pay_2025_H1_11053,1746253264,2025-05-03,rcpt_2025_H1_rf_234,processed,normal,normal,UTR_2025_H1_RF_234,,
rfnd_2025_H1_235,refund,1666700,INR,pay_2025_H1_10984,1745287132,2025-04-22,rcpt_2025_H1_rf_235,processed,normal,normal,UTR_2025_H1_RF_235,,
rfnd_2025_H1_236,refund,798600,INR,pay_2025_H1_14423,1746626939,2025-05-07,rcpt_2025_H1_rf_236,processed,normal,normal,UTR_2025_H1_RF_236,,
rfnd_2025_H1_237,refund,170800,INR,pay_2025_H1_11556,1744815434,2025-04-16,rcpt_2025_H1_rf_237,processed,normal,normal,UTR_2025_H1_RF_237,,
rfnd_2025_H1_238,refund,14912400,INR,pay_2025_H1_13281,1747674308,2025-05-19,rcpt_2025_H1_rf_238,processed,normal,normal,UTR_2025_H1_RF_238,,
rfnd_2025_H1_239,refund,706700,INR,pay_2025_H1_06086,1742834504,2025-03-24,rcpt_2025_H1_rf_239,processed,normal,normal,UTR_2025_H1_RF_239,,
rfnd_2025_H1_240,refund,2506900,INR,pay_2025_H1_09016,1742071692,2025-03-15,rcpt_2025_H1_rf_240,processed,normal,normal,UTR_2025_H1_RF_240,,
rfnd_2025_H1_241,refund,334600,INR,pay_2025_H1_11001,1744735374,2025-04-15,rcpt_2025_H1_rf_241,processed,normal,normal,UTR_2025_H1_RF_241,,
rfnd_2025_H1_242,refund,471500,INR,pay_2025_H1_03937,1739902377,2025-02-18,rcpt_2025_H1_rf_242,processed,normal,normal,UTR_2025_H1_RF_242,,
rfnd_2025_H1_243,refund,2330200,INR,pay_2025_H1_09745,1745085715,2025-04-19,rcpt_2025_H1_rf_243,processed,normal,normal,UTR_2025_H1_RF_243,,
rfnd_2025_H1_244,refund,5663900,INR,pay_2025_H1_04028,1738736343,2025-02-05,rcpt_2025_H1_rf_244,processed,normal,normal,UTR_2025_H1_RF_244,,
rfnd_2025_H1_245,refund,100300,INR,pay_2025_H1_14902,1748810846,2025-06-01,rcpt_2025_H1_rf_245,processed,normal,normal,UTR_2025_H1_RF_245,,
rfnd_2025_H1_246,refund,197600,INR,pay_2025_H1_14599,1748037373,2025-05-23,rcpt_2025_H1_rf_246,processed,normal,normal,UTR_2025_H1_RF_246,,
rfnd_2025_H1_247,refund,10201200,INR,pay_2025_H1_15754,1750836881,2025-06-25,rcpt_2025_H1_rf_247,processed,normal,normal,UTR_2025_H1_RF_247,,
rfnd_2025_H1_248,refund,380100,INR,pay_2025_H1_11746,1745976342,2025-04-30,rcpt_2025_H1_rf_248,processed,normal,normal,UTR_2025_H1_RF_248,,
rfnd_2025_H1_249,refund,5544600,INR,pay_2025_H1_16758,1749868039,2025-06-14,rcpt_2025_H1_rf_249,processed,normal,normal,UTR_2025_H1_RF_249,,
rfnd_2025_H1_250,refund,171900,INR,pay_2025_H1_10194,1744968659,2025-04-18,rcpt_2025_H1_rf_250,processed,normal,normal,UTR_2025_H1_RF_250,,
rfnd_2025_H1_251,refund,1522500,INR,pay_2025_H1_15149,1748509315,2025-05-29,rcpt_2025_H1_rf_251,processed,normal,normal,UTR_2025_H1_RF_251,,
rfnd_2025_H1_252,refund,1213500,INR,pay_2025_H1_05930,1742894649,2025-03-25,rcpt_2025_H1_rf_252,processed,normal,normal,UTR_2025_H1_RF_252,,
rfnd_2025_H1_253,refund,3558500,INR,pay_2025_H1_15029,1747793210,2025-05-21,rcpt_2025_H1_rf_253,processed,normal,normal,UTR_2025_H1_RF_253,,
rfnd_2025_H1_254,refund,253500,INR,pay_2025_H1_02762,1740309844,2025-02-23,rcpt_2025_H1_rf_254,processed,normal,normal,UTR_2025_H1_RF_254,,
rfnd_2025_H1_255,refund,109400,INR,pay_2025_H1_10697,1745887934,2025-04-29,rcpt_2025_H1_rf_255,processed,normal,normal,UTR_2025_H1_RF_255,,
rfnd_2025_H1_256,refund,1910900,INR,pay_2025_H1_01189,1738407856,2025-02-01,rcpt_2025_H1_rf_256,processed,normal,normal,UTR_2025_H1_RF_256,,
rfnd_2025_H1_257,refund,563400,INR,pay_2025_H1_04893,1739840602,2025-02-18,rcpt_2025_H1_rf_257,processed,normal,normal,UTR_2025_H1_RF_257,,
rfnd_2025_H1_258,refund,2045100,INR,pay_2025_H1_09665,1746383018,2025-05-04,rcpt_2025_H1_rf_258,processed,normal,normal,UTR_2025_H1_RF_258,,
rfnd_2025_H1_259,refund,4473400,INR,pay_2025_H1_13231,1749171420,2025-06-06,rcpt_2025_H1_rf_259,processed,normal,normal,UTR_2025_H1_RF_259,,
rfnd_2025_H1_260,refund,153000,INR,pay_2025_H1_14880,1747831018,2025-05-21,rcpt_2025_H1_rf_260,processed,normal,normal,UTR_2025_H1_RF_260,,
rfnd_2025_H1_261,refund,10919800,INR,pay_2025_H1_01330,1736251653,2025-01-07,rcpt_2025_H1_rf_261,processed,normal,normal,UTR_2025_H1_RF_261,,
rfnd_2025_H1_262,refund,2478300,INR,pay_2025_H1_16535,1749872198,2025-06-14,rcpt_2025_H1_rf_262,processed,normal,normal,UTR_2025_H1_RF_262,,
rfnd_2025_H1_263,refund,173000,INR,pay_2025_H1_11676,1745322932,2025-04-22,rcpt_2025_H1_rf_263,processed,normal,normal,UTR_2025_H1_RF_263,,
rfnd_2025_H1_264,refund,12049000,INR,pay_2025_H1_14756,1748374021,2025-05-27,rcpt_2025_H1_rf_264,processed,normal,normal,UTR_2025_H1_RF_264,,
rfnd_2025_H1_265,refund,124300,INR,pay_2025_H1_03104,1740911071,2025-03-02,rcpt_2025_H1_rf_265,processed,normal,normal,UTR_2025_H1_RF_265,,
rfnd_2025_H1_266,refund,97200,INR,pay_2025_H1_04833,1740780051,2025-02-28,rcpt_2025_H1_rf_266,processed,normal,normal,UTR_2025_H1_RF_266,,
rfnd_2025_H1_267,refund,691300,INR,pay_2025_H1_12501,1747534774,2025-05-18,rcpt_2025_H1_rf_267,processed,normal,normal,UTR_2025_H1_RF_267,,
rfnd_2025_H1_268,refund,291800,INR,pay_2025_H1_14395,1749573575,2025-06-10,rcpt_2025_H1_rf_268,processed,normal,normal,UTR_2025_H1_RF_268,,
rfnd_2025_H1_269,refund,4710100,INR,pay_2025_H1_12186,1743871490,2025-04-05,rcpt_2025_H1_rf_269,processed,normal,normal,UTR_2025_H1_RF_269,,
rfnd_2025_H1_270,refund,201800,INR,pay_2025_H1_11656,1744059167,2025-04-07,rcpt_2025_H1_rf_270,processed,normal,normal,UTR_2025_H1_RF_270,,
rfnd_2025_H1_271,refund,3720200,INR,pay_2025_H1_01586,1737615086,2025-01-23,rcpt_2025_H1_rf_271,processed,normal,normal,UTR_2025_H1_RF_271,,
rfnd_2025_H1_272,refund,350500,INR,pay_2025_H1_02113,1737284263,2025-01-19,rcpt_2025_H1_rf_272,processed,normal,normal,UTR_2025_H1_RF_272,,
rfnd_2025_H1_273,refund,235900,INR,pay_2025_H1_12552,1747204494,2025-05-14,rcpt_2025_H1_rf_273,processed,normal,normal,UTR_2025_H1_RF_273,,
rfnd_2025_H1_274,refund,2363900,INR,pay_2025_H1_17541,1751223087,2025-06-29,rcpt_2025_H1_rf_274,processed,normal,normal,UTR_2025_H1_RF_274,,
rfnd_2025_H1_275,refund,2465100,INR,pay_2025_H1_05084,1740410118,2025-02-24,rcpt_2025_H1_rf_275,processed,normal,normal,UTR_2025_H1_RF_275,,
rfnd_2025_H1_276,refund,3846500,INR,pay_2025_H1_06425,1741649927,2025-03-10,rcpt_2025_H1_rf_276,processed,normal,normal,UTR_2025_H1_RF_276,,
rfnd_2025_H1_277,refund,111200,INR,pay_2025_H1_14996,1748585055,2025-05-30,rcpt_2025_H1_rf_277,processed,normal,normal,UTR_2025_H1_RF_277,,
rfnd_2025_H1_278,refund,131000,INR,pay_2025_H1_14938,1748330066,2025-05-27,rcpt_2025_H1_rf_278,processed,normal,normal,UTR_2025_H1_RF_278,,
rfnd_2025_H1_279,refund,1403800,INR,pay_2025_H1_01715,1738731552,2025-02-05,rcpt_2025_H1_rf_279,processed,normal,normal,UTR_2025_H1_RF_279,,
rfnd_2025_H1_280,refund,1597900,INR,pay_2025_H1_14331,1746975891,2025-05-11,rcpt_2025_H1_rf_280,processed,normal,normal,UTR_2025_H1_RF_280,,
rfnd_2025_H1_281,refund,347500,INR,pay_2025_H1_04980,1739405829,2025-02-13,rcpt_2025_H1_rf_281,processed,normal,normal,UTR_2025_H1_RF_281,,
rfnd_2025_H1_282,refund,570900,INR,pay_2025_H1_15476,1750125073,2025-06-17,rcpt_2025_H1_rf_282,processed,normal,normal,UTR_2025_H1_RF_282,,
rfnd_2025_H1_283,refund,1001500,INR,pay_2025_H1_15472,1750692787,2025-06-23,rcpt_2025_H1_rf_283,processed,normal,normal,UTR_2025_H1_RF_283,,
rfnd_2025_H1_284,refund,1554600,INR,pay_2025_H1_09823,1746061595,2025-05-01,rcpt_2025_H1_rf_284,processed,normal,normal,UTR_2025_H1_RF_284,,
rfnd_2025_H1_285,refund,111400,INR,pay_2025_H1_03413,1740961225,2025-03-03,rcpt_2025_H1_rf_285,processed,normal,normal,UTR_2025_H1_RF_285,,
rfnd_2025_H1_286,refund,1121300,INR,pay_2025_H1_15592,1751376449,2025-07-01,rcpt_2025_H1_rf_286,processed,normal,normal,UTR_2025_H1_RF_286,,
rfnd_2025_H1_287,refund,939800,INR,pay_2025_H1_05164,1739328789,2025-02-12,rcpt_2025_H1_rf_287,processed,normal,normal,UTR_2025_H1_RF_287,,
rfnd_2025_H1_288,refund,560800,INR,pay_2025_H1_14225,1747793878,2025-05-21,rcpt_2025_H1_rf_288,processed,normal,normal,UTR_2025_H1_RF_288,,
rfnd_2025_H1_289,refund,196000,INR,pay_2025_H1_01608,1736855026,2025-01-14,rcpt_2025_H1_rf_289,processed,normal,normal,UTR_2025_H1_RF_289,,
rfnd_2025_H1_290,refund,1048700,INR,pay_2025_H1_11987,1744442109,2025-04-12,rcpt_2025_H1_rf_290,processed,normal,normal,UTR_2025_H1_RF_290,,
rfnd_2025_H1_291,refund,738600,INR,pay_2025_H1_08603,1741986346,2025-03-14,rcpt_2025_H1_rf_291,processed,normal,normal,UTR_2025_H1_RF_291,,
rfnd_2025_H1_292,refund,416400,INR,pay_2025_H1_08257,1744429769,2025-04-12,rcpt_2025_H1_rf_292,processed,normal,normal,UTR_2025_H1_RF_292,,
rfnd_2025_H1_293,refund,223000,INR,pay_2025_H1_11982,1743869037,2025-04-05,rcpt_2025_H1_rf_293,processed,normal,normal,UTR_2025_H1_RF_293,,
rfnd_2025_H1_294,refund,1104900,INR,pay_2025_H1_17405,1751295276,2025-06-30,rcpt_2025_H1_rf_294,processed,normal,normal,UTR_2025_H1_RF_294,,
rfnd_2025_H1_295,refund,335000,INR,pay_2025_H1_02870,1740653023,2025-02-27,rcpt_2025_H1_rf_295,processed,normal,normal,UTR_2025_H1_RF_295,,
rfnd_2025_H1_296,refund,553800,INR,pay_2025_H1_17863,1750741297,2025-06-24,rcpt_2025_H1_rf_296,processed,normal,normal,UTR_2025_H1_RF_296,,
rfnd_2025_H1_297,refund,303600,INR,pay_2025_H1_04506,1740747728,2025-02-28,rcpt_2025_H1_rf_297,processed,normal,normal,UTR_2025_H1_RF_297,,
rfnd_2025_H1_298,refund,65600,INR,pay_2025_H1_13846,1749417295,2025-06-08,rcpt_2025_H1_rf_298,processed,normal,normal,UTR_2025_H1_RF_298,,
rfnd_2025_H1_299,refund,392800,INR,pay_2025_H1_06223,1742015172,2025-03-15,rcpt_2025_H1_rf_299,processed,normal,normal,UTR_2025_H1_RF_299,,
rfnd_2025_H1_300,refund,2522600,INR,pay_2025_H1_15438,1750827839,2025-06-25,rcpt_2025_H1_rf_300,processed,normal,normal,UTR_2025_H1_RF_300,,
rfnd_2025_H1_301,refund,125500,INR,pay_2025_H1_05419,1739339949,2025-02-12,rcpt_2025_H1_rf_301,processed,normal,normal,UTR_2025_H1_RF_301,,
rfnd_2025_H1_302,refund,775600,INR,pay_2025_H1_09331,1746180673,2025-05-02,rcpt_2025_H1_rf_302,processed,normal,normal,UTR_2025_H1_RF_302,,
rfnd_2025_H1_303,refund,790800,INR,pay_2025_H1_15467,1749639600,2025-06-11,rcpt_2025_H1_rf_303,processed,normal,normal,UTR_2025_H1_RF_303,,
rfnd_2025_H1_304,refund,420200,INR,pay_2025_H1_07067,1743131779,2025-03-28,rcpt_2025_H1_rf_304,processed,normal,normal,UTR_2025_H1_RF_304,,
rfnd_2025_H1_305,refund,342100,INR,pay_2025_H1_17957,1751173056,2025-06-29,rcpt_2025_H1_rf_305,processed,normal,normal,UTR_2025_H1_RF_305,,
rfnd_2025_H1_306,refund,433200,INR,pay_2025_H1_13396,1747640390,2025-05-19,rcpt_2025_H1_rf_306,processed,normal,normal,UTR_2025_H1_RF_306,,
rfnd_2025_H1_307,refund,338400,INR,pay_2025_H1_06959,1743869481,2025-04-05,rcpt_2025_H1_rf_307,processed,normal,normal,UTR_2025_H1_RF_307,,
rfnd_2025_H1_308,refund,589000,INR,pay_2025_H1_10815,1743949576,2025-04-06,rcpt_2025_H1_rf_308,processed,normal,normal,UTR_2025_H1_RF_308,,
rfnd_2025_H1_309,refund,409700,INR,pay_2025_H1_12403,1749217670,2025-06-06,rcpt_2025_H1_rf_309,processed,normal,normal,UTR_2025_H1_RF_309,,
rfnd_2025_H1_310,refund,427500,INR,pay_2025_H1_02826,1739300638,2025-02-11,rcpt_2025_H1_rf_310,processed,normal,normal,UTR_2025_H1_RF_310,,
rfnd_2025_H1_311,refund,140000,INR,pay_2025_H1_08156,1742639053,2025-03-22,rcpt_2025_H1_rf_311,processed,normal,normal,UTR_2025_H1_RF_311,,
rfnd_2025_H1_312,refund,105700,INR,pay_2025_H1_03188,1740183055,2025-02-22,rcpt_2025_H1_rf_312,processed,normal,normal,UTR_2025_H1_RF_312,,
rfnd_2025_H1_313,refund,3337900,INR,pay_2025_H1_16568,1750057135,2025-06-16,rcpt_2025_H1_rf_313,processed,normal,normal,UTR_2025_H1_RF_313,,
