entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,payment_id,order_id,method,anomaly_type
pay_2025_H2_03451,payment,0,702509,702509,INR,12645,0,false,true,1756226988,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03451,order_2025_H2_03451,card,
pay_2025_H2_03514,payment,0,385645,385645,INR,6942,0,false,true,1756223425,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03514,order_2025_H2_03514,netbanking,
pay_2025_H2_03592,payment,0,224567,224567,INR,4042,0,false,true,1756221394,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03592,order_2025_H2_03592,netbanking,
pay_2025_H2_03597,payment,0,211294,211294,INR,3803,0,false,true,1756238274,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03597,order_2025_H2_03597,upi,
pay_2025_H2_03624,payment,0,12857493,12857493,INR,231435,0,false,true,1756217830,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03624,order_2025_H2_03624,netbanking,
pay_2025_H2_03627,payment,0,441144,441144,INR,7941,0,false,true,1756205696,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03627,order_2025_H2_03627,netbanking,
pay_2025_H2_03659,payment,0,330000,330000,INR,5940,0,false,true,1756218759,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03659,order_2025_H2_03659,upi,
pay_2025_H2_03750,payment,0,3483035,3483035,INR,62695,0,false,true,1756204037,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03750,order_2025_H2_03750,upi,
pay_2025_H2_03755,payment,0,416434,416434,INR,7496,0,false,true,1756230668,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03755,order_2025_H2_03755,upi,
pay_2025_H2_03762,payment,0,5695413,5695413,INR,102517,0,false,true,1756243913,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03762,order_2025_H2_03762,card,
pay_2025_H2_03879,payment,0,1850603,1850603,INR,33311,0,false,true,1756249291,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03879,order_2025_H2_03879,card,
pay_2025_H2_03928,payment,0,157595,157595,INR,2837,0,false,true,1756243208,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03928,order_2025_H2_03928,upi,
pay_2025_H2_03969,payment,0,200539,200539,INR,3610,0,false,true,1756216717,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_03969,order_2025_H2_03969,upi,
pay_2025_H2_04031,payment,0,4390500,4390500,INR,79029,0,false,true,1756239185,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04031,order_2025_H2_04031,wallet,
pay_2025_H2_04041,payment,0,4244050,4244050,INR,76393,0,false,true,1756194655,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04041,order_2025_H2_04041,upi,
pay_2025_H2_04069,payment,0,564012,564012,INR,10152,0,false,true,1756202826,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04069,order_2025_H2_04069,card,
pay_2025_H2_04082,payment,0,272017,272017,INR,4896,0,false,true,1756226111,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04082,order_2025_H2_04082,upi,
pay_2025_H2_04098,payment,0,1444068,1444068,INR,25993,0,false,true,1756216970,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04098,order_2025_H2_04098,card,
pay_2025_H2_04124,payment,0,417420,417420,INR,7514,0,false,true,1756208776,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04124,order_2025_H2_04124,upi,
pay_2025_H2_04135,payment,0,153221,153221,INR,2758,0,false,true,1756206936,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04135,order_2025_H2_04135,upi,
pay_2025_H2_04169,payment,0,1163704,1163704,INR,20947,0,false,true,1756207898,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04169,order_2025_H2_04169,upi,
pay_2025_H2_04172,payment,0,3379592,3379592,INR,60833,0,false,true,1756198296,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04172,order_2025_H2_04172,upi,
pay_2025_H2_04192,payment,0,1942784,1942784,INR,34970,0,false,true,1756204182,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04192,order_2025_H2_04192,upi,
pay_2025_H2_04212,payment,0,5972947,5972947,INR,107513,0,false,true,1756226819,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04212,order_2025_H2_04212,upi,
pay_2025_H2_04222,payment,0,733944,733944,INR,13211,0,false,true,1756243251,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04222,order_2025_H2_04222,upi,
pay_2025_H2_04224,payment,0,1047410,1047410,INR,18853,0,false,true,1756225096,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04224,order_2025_H2_04224,upi,
pay_2025_H2_04244,payment,0,1718595,1718595,INR,30935,0,false,true,1756237799,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04244,order_2025_H2_04244,upi,
pay_2025_H2_04280,payment,0,222666,222666,INR,4008,0,false,true,1756200466,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04280,order_2025_H2_04280,netbanking,
pay_2025_H2_04295,payment,0,5411518,5411518,INR,97407,0,false,true,1756248314,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04295,order_2025_H2_04295,card,
pay_2025_H2_04300,payment,0,17541290,17541290,INR,315743,0,false,true,1756241017,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04300,order_2025_H2_04300,upi,
pay_2025_H2_04326,payment,0,13068969,13068969,INR,235241,0,false,true,1756240168,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04326,order_2025_H2_04326,card,
pay_2025_H2_04374,payment,0,1592301,1592301,INR,28661,0,false,true,1756228087,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04374,order_2025_H2_04374,upi,
pay_2025_H2_04428,payment,0,341813,341813,INR,6153,0,false,true,1756199759,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04428,order_2025_H2_04428,upi,
pay_2025_H2_04437,payment,0,1504371,1504371,INR,27079,0,false,true,1756246347,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04437,order_2025_H2_04437,upi,
pay_2025_H2_04438,payment,0,1851953,1851953,INR,33335,0,false,true,1756231400,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04438,order_2025_H2_04438,upi,
pay_2025_H2_04468,payment,0,248528,248528,INR,4474,0,false,true,1756207049,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04468,order_2025_H2_04468,upi,
pay_2025_H2_04476,payment,0,1696833,1696833,INR,30543,0,false,true,1756193949,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04476,order_2025_H2_04476,card,
pay_2025_H2_04489,payment,0,782839,782839,INR,14091,0,false,true,1756220524,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04489,order_2025_H2_04489,upi,
pay_2025_H2_04498,payment,0,927269,927269,INR,16691,0,false,true,1756227116,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04498,order_2025_H2_04498,upi,
pay_2025_H2_04522,payment,0,406564,406564,INR,7318,0,false,true,1756192849,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04522,order_2025_H2_04522,upi,
pay_2025_H2_04529,payment,0,1339617,1339617,INR,24113,0,false,true,1756251587,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04529,order_2025_H2_04529,upi,
pay_2025_H2_04539,payment,0,7113971,7113971,INR,128051,0,false,true,1756239399,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04539,order_2025_H2_04539,card,
pay_2025_H2_04560,payment,0,3719354,3719354,INR,66948,0,false,true,1756235061,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04560,order_2025_H2_04560,card,
pay_2025_H2_04591,payment,0,4876387,4876387,INR,87775,0,false,true,1756194427,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04591,order_2025_H2_04591,netbanking,
pay_2025_H2_04627,payment,0,1173532,1173532,INR,21124,0,false,true,1756222909,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04627,order_2025_H2_04627,wallet,
pay_2025_H2_04683,payment,0,2329630,2329630,INR,41933,0,false,true,1756201578,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04683,order_2025_H2_04683,upi,
pay_2025_H2_04751,payment,0,325842,325842,INR,5865,0,false,true,1756196133,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04751,order_2025_H2_04751,upi,
pay_2025_H2_04780,payment,0,1680650,1680650,INR,30252,0,false,true,1756215213,1756285200,set_2025_H2_00057,UTR2025H200057,pay_2025_H2_04780,order_2025_H2_04780,upi,
pay_2025_H2_02310,payment,0,1915902,1915902,INR,34486,0,false,true,1756300518,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02310,order_2025_H2_02310,netbanking,
pay_2025_H2_02408,payment,0,388911,388911,INR,7000,0,false,true,1756287566,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02408,order_2025_H2_02408,card,
pay_2025_H2_02493,payment,0,472169,472169,INR,8499,0,false,true,1756324029,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02493,order_2025_H2_02493,upi,
pay_2025_H2_02548,payment,0,457071,457071,INR,8227,0,false,true,1756296954,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02548,order_2025_H2_02548,card,
pay_2025_H2_02553,payment,0,307439,307439,INR,5534,0,false,true,1756328153,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02553,order_2025_H2_02553,upi,
pay_2025_H2_02603,payment,0,5217516,5217516,INR,93915,0,false,true,1756290990,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02603,order_2025_H2_02603,upi,
pay_2025_H2_02624,payment,0,9722258,9722258,INR,175001,0,false,true,1756333195,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02624,order_2025_H2_02624,card,
pay_2025_H2_02684,payment,0,797826,797826,INR,14361,0,false,true,1756336350,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02684,order_2025_H2_02684,upi,
pay_2025_H2_02711,payment,0,1349635,1349635,INR,24293,0,false,true,1756338056,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02711,order_2025_H2_02711,netbanking,
pay_2025_H2_02732,payment,0,250649,250649,INR,4512,0,false,true,1756303421,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02732,order_2025_H2_02732,upi,
pay_2025_H2_02762,payment,0,1484678,1484678,INR,26724,0,false,true,1756309030,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02762,order_2025_H2_02762,netbanking,
pay_2025_H2_02795,payment,0,213966,213966,INR,3851,0,false,true,1756326426,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02795,order_2025_H2_02795,wallet,
pay_2025_H2_02803,payment,0,903714,903714,INR,16267,0,false,true,1756283320,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02803,order_2025_H2_02803,netbanking,
pay_2025_H2_02806,payment,0,1663040,1663040,INR,29935,0,false,true,1756309963,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02806,order_2025_H2_02806,upi,
pay_2025_H2_02887,payment,0,1078714,1078714,INR,19417,0,false,true,1756289694,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02887,order_2025_H2_02887,upi,
pay_2025_H2_02911,payment,0,268479,268479,INR,4833,0,false,true,1756308125,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02911,order_2025_H2_02911,upi,
pay_2025_H2_02942,payment,0,458850,458850,INR,8259,0,false,true,1756300583,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02942,order_2025_H2_02942,card,
pay_2025_H2_02943,payment,0,5224756,5224756,INR,94046,0,false,true,1756299206,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02943,order_2025_H2_02943,netbanking,
pay_2025_H2_02957,payment,0,1196437,1196437,INR,21536,0,false,true,1756338588,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_02957,order_2025_H2_02957,upi,
pay_2025_H2_03001,payment,0,2405511,2405511,INR,43299,0,false,true,1756330784,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03001,order_2025_H2_03001,netbanking,
pay_2025_H2_03026,payment,0,364461,364461,INR,6560,0,false,true,1756283045,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03026,order_2025_H2_03026,upi,
pay_2025_H2_03045,payment,0,327895,327895,INR,5902,0,false,true,1756279184,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03045,order_2025_H2_03045,upi,
pay_2025_H2_03063,payment,0,17723723,17723723,INR,319027,0,false,true,1756313427,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03063,order_2025_H2_03063,card,
pay_2025_H2_03101,payment,0,448375,448375,INR,8071,0,false,true,1756302900,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03101,order_2025_H2_03101,upi,
pay_2025_H2_03134,payment,0,438511,438511,INR,7893,0,false,true,1756318002,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03134,order_2025_H2_03134,netbanking,
pay_2025_H2_03144,payment,0,428655,428655,INR,7716,0,false,true,1756330267,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03144,order_2025_H2_03144,card,
pay_2025_H2_03163,payment,0,17322027,17322027,INR,311796,0,false,true,1756331152,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03163,order_2025_H2_03163,card,
pay_2025_H2_03184,payment,0,3255970,3255970,INR,58607,0,false,true,1756317929,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03184,order_2025_H2_03184,netbanking,
pay_2025_H2_03196,payment,0,371901,371901,INR,6694,0,false,true,1756332406,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03196,order_2025_H2_03196,upi,
pay_2025_H2_03199,payment,0,895287,895287,INR,16115,0,false,true,1756290055,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03199,order_2025_H2_03199,upi,
pay_2025_H2_03245,payment,0,272929,272929,INR,4913,0,false,true,1756296961,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03245,order_2025_H2_03245,wallet,
pay_2025_H2_03260,payment,0,293367,293367,INR,5281,0,false,true,1756338772,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03260,order_2025_H2_03260,wallet,
pay_2025_H2_03302,payment,0,3242900,3242900,INR,58372,0,false,true,1756281735,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03302,order_2025_H2_03302,upi,
pay_2025_H2_03315,payment,0,5740947,5740947,INR,103337,0,false,true,1756295418,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03315,order_2025_H2_03315,upi,
pay_2025_H2_03345,payment,0,1841098,1841098,INR,33140,0,false,true,1756319252,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03345,order_2025_H2_03345,wallet,
pay_2025_H2_03401,payment,0,472420,472420,INR,8504,0,false,true,1756324763,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03401,order_2025_H2_03401,netbanking,
pay_2025_H2_03411,payment,0,3640839,3640839,INR,65535,0,false,true,1756322727,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03411,order_2025_H2_03411,card,
pay_2025_H2_03578,payment,0,370998,370998,INR,6678,0,false,true,1756316520,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03578,order_2025_H2_03578,card,
pay_2025_H2_03580,payment,0,3360608,3360608,INR,60491,0,false,true,1756278145,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03580,order_2025_H2_03580,card,
pay_2025_H2_03622,payment,0,1586677,1586677,INR,28560,0,false,true,1756278622,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03622,order_2025_H2_03622,upi,
pay_2025_H2_03676,payment,0,203775,203775,INR,3668,0,false,true,1756305692,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03676,order_2025_H2_03676,upi,
pay_2025_H2_03699,payment,0,480324,480324,INR,8646,0,false,true,1756284208,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03699,order_2025_H2_03699,upi,
pay_2025_H2_03732,payment,0,399706,399706,INR,7195,0,false,true,1756294261,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03732,order_2025_H2_03732,upi,
pay_2025_H2_03733,payment,0,4362876,4362876,INR,78532,0,false,true,1756293567,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03733,order_2025_H2_03733,upi,
pay_2025_H2_03791,payment,0,351532,351532,INR,6328,0,false,true,1756306191,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03791,order_2025_H2_03791,card,
pay_2025_H2_03804,payment,0,826706,826706,INR,14881,0,false,true,1756334842,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03804,order_2025_H2_03804,card,
pay_2025_H2_03810,payment,0,166069,166069,INR,2989,0,false,true,1756324471,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03810,order_2025_H2_03810,netbanking,
pay_2025_H2_03845,payment,0,523094,523094,INR,9416,0,false,true,1756319644,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03845,order_2025_H2_03845,card,
pay_2025_H2_03848,payment,0,233450,233450,INR,4202,0,false,true,1756322143,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03848,order_2025_H2_03848,wallet,
pay_2025_H2_03891,payment,0,4351696,4351696,INR,78331,0,false,true,1756316813,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03891,order_2025_H2_03891,wallet,
pay_2025_H2_03897,payment,0,412812,412812,INR,7431,0,false,true,1756336510,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03897,order_2025_H2_03897,upi,
pay_2025_H2_03976,payment,0,210866,210866,INR,3796,0,false,true,1756310543,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_03976,order_2025_H2_03976,upi,
pay_2025_H2_04029,payment,0,460126,460126,INR,8282,0,false,true,1756325230,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04029,order_2025_H2_04029,card,
pay_2025_H2_04039,payment,0,473132,473132,INR,8516,0,false,true,1756299185,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04039,order_2025_H2_04039,upi,
pay_2025_H2_04073,payment,0,11877671,11877671,INR,213798,0,false,true,1756300261,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04073,order_2025_H2_04073,upi,
pay_2025_H2_04079,payment,0,189167,189167,INR,3405,0,false,true,1756332744,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04079,order_2025_H2_04079,card,
pay_2025_H2_04085,payment,0,274767,274767,INR,4946,0,false,true,1756324393,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04085,order_2025_H2_04085,upi,
pay_2025_H2_04114,payment,0,1042401,1042401,INR,18763,0,false,true,1756317400,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04114,order_2025_H2_04114,upi,
pay_2025_H2_04157,payment,0,268480,268480,INR,4833,0,false,true,1756305783,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04157,order_2025_H2_04157,upi,
pay_2025_H2_04184,payment,0,361289,361289,INR,6503,0,false,true,1756289272,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04184,order_2025_H2_04184,upi,
pay_2025_H2_04190,payment,0,1877050,1877050,INR,33787,0,false,true,1756327575,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04190,order_2025_H2_04190,card,
pay_2025_H2_04216,payment,0,1554486,1554486,INR,27981,0,false,true,1756327815,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04216,order_2025_H2_04216,card,
pay_2025_H2_04226,payment,0,428955,428955,INR,7721,0,false,true,1756282240,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04226,order_2025_H2_04226,upi,
pay_2025_H2_04233,payment,0,183870,183870,INR,3310,0,false,true,1756304380,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04233,order_2025_H2_04233,upi,
pay_2025_H2_04253,payment,0,1584725,1584725,INR,28525,0,false,true,1756278690,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04253,order_2025_H2_04253,upi,
pay_2025_H2_04264,payment,0,1458789,1458789,INR,26258,0,false,true,1756314074,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04264,order_2025_H2_04264,netbanking,
pay_2025_H2_04319,payment,0,1152817,1152817,INR,20751,0,false,true,1756324070,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04319,order_2025_H2_04319,card,
pay_2025_H2_04343,payment,0,888102,888102,INR,15986,0,false,true,1756337482,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04343,order_2025_H2_04343,netbanking,
pay_2025_H2_04352,payment,0,418388,418388,INR,7531,0,false,true,1756325686,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04352,order_2025_H2_04352,card,
pay_2025_H2_04369,payment,0,534831,534831,INR,9627,0,false,true,1756312203,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04369,order_2025_H2_04369,upi,
pay_2025_H2_04393,payment,0,5128817,5128817,INR,92319,0,false,true,1756330401,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04393,order_2025_H2_04393,card,
pay_2025_H2_04419,payment,0,2956715,2956715,INR,53221,0,false,true,1756335434,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04419,order_2025_H2_04419,netbanking,
pay_2025_H2_04426,payment,0,5985299,5985299,INR,107735,0,false,true,1756337968,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04426,order_2025_H2_04426,netbanking,
pay_2025_H2_04510,payment,0,1797963,1797963,INR,32363,0,false,true,1756304500,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04510,order_2025_H2_04510,card,
pay_2025_H2_04544,payment,0,1784131,1784131,INR,32114,0,false,true,1756306365,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04544,order_2025_H2_04544,upi,
pay_2025_H2_04553,payment,0,156226,156226,INR,2812,0,false,true,1756282477,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04553,order_2025_H2_04553,upi,
pay_2025_H2_04555,payment,0,234387,234387,INR,4219,0,false,true,1756278133,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04555,order_2025_H2_04555,upi,
pay_2025_H2_04559,payment,0,188814,188814,INR,3399,0,false,true,1756309535,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04559,order_2025_H2_04559,upi,
pay_2025_H2_04576,payment,0,236226,236226,INR,4252,0,false,true,1756327686,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04576,order_2025_H2_04576,card,
pay_2025_H2_04584,payment,0,4209284,4209284,INR,75767,0,false,true,1756281194,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04584,order_2025_H2_04584,upi,
pay_2025_H2_04617,payment,0,834571,834571,INR,15022,0,false,true,1756319938,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04617,order_2025_H2_04617,netbanking,
pay_2025_H2_04621,payment,0,16627454,16627454,INR,299294,0,false,true,1756284539,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04621,order_2025_H2_04621,upi,
pay_2025_H2_04638,payment,0,9433475,9433475,INR,169803,0,false,true,1756313815,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04638,order_2025_H2_04638,upi,
pay_2025_H2_04680,payment,0,540498,540498,INR,9729,0,false,true,1756313524,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04680,order_2025_H2_04680,upi,
pay_2025_H2_04728,payment,0,4482400,4482400,INR,80683,0,false,true,1756333880,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04728,order_2025_H2_04728,upi,
pay_2025_H2_04762,payment,0,847930,847930,INR,15263,0,false,true,1756298770,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04762,order_2025_H2_04762,card,
pay_2025_H2_04773,payment,0,1239717,1239717,INR,22315,0,false,true,1756329100,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04773,order_2025_H2_04773,card,
pay_2025_H2_04786,payment,0,1265008,1265008,INR,22770,0,false,true,1756301091,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04786,order_2025_H2_04786,card,
pay_2025_H2_04789,payment,0,315403,315403,INR,5677,0,false,true,1756302749,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04789,order_2025_H2_04789,netbanking,
pay_2025_H2_04792,payment,0,1346433,1346433,INR,24236,0,false,true,1756297711,1756371600,set_2025_H2_00058,UTR2025H200058,pay_2025_H2_04792,order_2025_H2_04792,upi,
pay_2025_H2_02319,payment,0,3079069,3079069,INR,55423,0,false,true,1756418174,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02319,order_2025_H2_02319,card,
pay_2025_H2_02340,payment,0,1811061,1811061,INR,32599,0,false,true,1756371391,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02340,order_2025_H2_02340,upi,
pay_2025_H2_02367,payment,0,272237,272237,INR,4900,0,false,true,1756379635,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02367,order_2025_H2_02367,upi,
pay_2025_H2_02403,payment,0,280078,280078,INR,5041,0,false,true,1756374134,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02403,order_2025_H2_02403,upi,
pay_2025_H2_02436,payment,0,1865061,1865061,INR,33571,0,false,true,1756411175,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02436,order_2025_H2_02436,upi,
pay_2025_H2_02490,payment,0,2789235,2789235,INR,50206,0,false,true,1756415000,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02490,order_2025_H2_02490,wallet,
pay_2025_H2_02495,payment,0,240215,240215,INR,4324,0,false,true,1756413071,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02495,order_2025_H2_02495,upi,
pay_2025_H2_02530,payment,0,2268244,2268244,INR,40828,0,false,true,1756378015,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02530,order_2025_H2_02530,upi,
pay_2025_H2_02562,payment,0,17143129,17143129,INR,308576,0,false,true,1756400125,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02562,order_2025_H2_02562,card,
pay_2025_H2_02564,payment,0,231985,231985,INR,4176,0,false,true,1756422823,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02564,order_2025_H2_02564,netbanking,
pay_2025_H2_02588,payment,0,3587583,3587583,INR,64576,0,false,true,1756416193,1756458000,set_2025_H2_00059,UTR2025H200059,pay_2025_H2_02588,order_2025_H2_02588,card,
