bank_credit_id,settlement_id,utr,credit_date,amount,currency,bank_status,reference
bnk_EH24101700249,setl_EH2410170249,EH2024101700000249,2024-10-17,22241972,INR,credited,RZP-1700000249
bnk_EH24101800250,setl_EH2410180250,EH2024101800000250,2024-10-18,16389012,INR,credited,RZP-1800000250
bnk_EH24102000251,setl_EH2410200251,EH2024102000000251,2024-10-20,27487074,INR,credited,RZP-2000000251
bnk_EH24102100252,setl_EH2410210252,EH2024102100000252,2024-10-21,17199781,INR,credited,RZP-2100000252
bnk_EH24102200253,setl_EH2410220253,EH2024102200000253,2024-10-22,39158162,INR,credited,RZP-2200000253
bnk_EH24102300254,setl_EH2410230254,EH2024102300000254,2024-10-23,22903396,INR,credited,RZP-2300000254
bnk_EH24102400255,setl_EH2410240255,EH2024102400000255,2024-10-24,32144790,INR,credited,RZP-2400000255
bnk_EH24102500256,setl_EH2410250256,EH2024102500000256,2024-10-25,9494724,INR,credited,RZP-2500000256
bnk_EH24102700257,setl_EH2410270257,EH2024102700000257,2024-10-27,24719670,INR,credited,RZP-2700000257
bnk_EH24102800258,setl_EH2410280258,EH2024102800000258,2024-10-28,15778778,INR,credited,RZP-2800000258
bnk_EH24102900259,setl_EH2410290259,EH2024102900000259,2024-10-29,29205277,INR,credited,RZP-2900000259
bnk_EH24103000260,setl_EH2410300260,EH2024103000000260,2024-10-30,12904410,INR,credited,RZP-3000000260
bnk_EH24103100261,setl_EH2410310261,EH2024103100000261,2024-10-31,22005584,INR,credited,RZP-3100000261
bnk_EH24110100262,setl_EH2411010262,EH2024110100000262,2024-11-01,11036460,INR,credited,RZP-0100000262
bnk_EH24110300263,setl_EH2411030263,EH2024110300000263,2024-11-03,17869455,INR,credited,RZP-0300000263
bnk_EH24110400264,setl_EH2411040264,EH2024110400000264,2024-11-04,25141164,INR,credited,RZP-0400000264
bnk_EH24110500265,setl_EH2411050265,EH2024110500000265,2024-11-05,43189782,INR,credited,RZP-0500000265
bnk_EH24110600266,setl_EH2411060266,EH2024110600000266,2024-11-06,33736367,INR,credited,RZP-0600000266
bnk_EH24110700267,setl_EH2411070267,EH2024110700000267,2024-11-07,26013633,INR,credited,RZP-0700000267
bnk_EH24110800268,setl_EH2411080268,EH2024110800000268,2024-11-08,29726292,INR,credited,RZP-0800000268
bnk_EH24111000269,setl_EH2411100269,EH2024111000000269,2024-11-10,22302161,INR,credited,RZP-1000000269
bnk_EH24111100270,setl_EH2411110270,EH2024111100000270,2024-11-11,35868000,INR,credited,RZP-1100000270
bnk_EH24111200271,setl_EH2411120271,EH2024111200000271,2024-11-12,71434611,INR,credited,RZP-1200000271
bnk_EH24111300272,setl_EH2411130272,EH2024111300000272,2024-11-13,16185443,INR,credited,RZP-1300000272
bnk_EH24111400273,setl_EH2411140273,EH2024111400000273,2024-11-14,20155095,INR,credited,RZP-1400000273
bnk_EH24111500274,setl_EH2411150274,EH2024111500000274,2024-11-15,25531021,INR,credited,RZP-1500000274
bnk_EH24111700275,setl_EH2411170275,EH2024111700000275,2024-11-17,20529240,INR,credited,RZP-1700000275
bnk_EH24111800276,setl_EH2411180276,EH2024111800000276,2024-11-18,27168423,INR,credited,RZP-1800000276
bnk_EH24111900277,setl_EH2411190277,EH2024111900000277,2024-11-19,37551646,INR,credited,RZP-1900000277
bnk_EH24112000278,setl_EH2411200278,EH2024112000000278,2024-11-20,33050602,INR,credited,RZP-2000000278
bnk_EH24112100279,setl_EH2411210279,EH2024112100000279,2024-11-21,15521915,INR,credited,RZP-2100000279
bnk_EH24112200280,setl_EH2411220280,EH2024112200000280,2024-11-22,22764903,INR,credited,RZP-2200000280
bnk_EH24112400281,setl_EH2411240281,EH2024112400000281,2024-11-24,20312268,INR,credited,RZP-2400000281
bnk_EH24112500282,setl_EH2411250282,EH2024112500000282,2024-11-25,21774870,INR,credited,RZP-2500000282
bnk_EH24112600283,setl_EH2411260283,EH2024112600000283,2024-11-26,53479523,INR,credited,RZP-2600000283
bnk_EH24112700284,setl_EH2411270284,EH2024112700000284,2024-11-27,26034003,INR,credited,RZP-2700000284
bnk_EH24112800285,setl_EH2411280285,EH2024112800000285,2024-11-28,15343215,INR,credited,RZP-2800000285
bnk_EH24112900286,setl_EH2411290286,EH2024112900000286,2024-11-29,28611587,INR,credited,RZP-2900000286
bnk_EH24120100287,setl_EH2412010287,EH2024120100000287,2024-12-01,19920667,INR,credited,RZP-0100000287
bnk_EH24120200288,setl_EH2412020288,EH2024120200000288,2024-12-02,13153194,INR,credited,RZP-0200000288
bnk_EH24120300289,setl_EH2412030289,EH2024120300000289,2024-12-03,62572103,INR,credited,RZP-0300000289
bnk_EH24120400290,setl_EH2412040290,EH2024120400000290,2024-12-04,20019987,INR,credited,RZP-0400000290
bnk_EH24120500291,setl_EH2412050291,EH2024120500000291,2024-12-05,15831829,INR,credited,RZP-0500000291
bnk_EH24120600292,setl_EH2412060292,EH2024120600000292,2024-12-06,18514006,INR,credited,RZP-0600000292
bnk_EH24120800293,setl_EH2412080293,EH2024120800000293,2024-12-08,28400631,INR,credited,RZP-0800000293
bnk_EH24120900294,setl_EH2412090294,EH2024120900000294,2024-12-09,17620566,INR,credited,RZP-0900000294
bnk_EH24121000295,setl_EH2412100295,EH2024121000000295,2024-12-10,55854418,INR,credited,RZP-1000000295
bnk_EH24121100296,setl_EH2412110296,EH2024121100000296,2024-12-11,20696959,INR,credited,RZP-1100000296
bnk_EH24121200297,setl_EH2412120297,EH2024121200000297,2024-12-12,16089329,INR,credited,RZP-1200000297
bnk_EH24121300298,setl_EH2412130298,EH2024121300000298,2024-12-13,29618103,INR,credited,RZP-1300000298
bnk_EH24121500299,setl_EH2412150299,EH2024121500000299,2024-12-15,25718314,INR,credited,RZP-1500000299
bnk_EH24121600300,setl_EH2412160300,EH2024121600000300,2024-12-16,39422897,INR,credited,RZP-1600000300
bnk_EH24121700301,setl_EH2412170301,EH2024121700000301,2024-12-17,57606029,INR,credited,RZP-1700000301
bnk_EH24121800302,setl_EH2412180302,EH2024121800000302,2024-12-18,26143821,INR,credited,RZP-1800000302
bnk_EH24121900303,setl_EH2412190303,EH2024121900000303,2024-12-19,16314779,INR,credited,RZP-1900000303
bnk_EH24122000304,setl_EH2412200304,EH2024122000000304,2024-12-20,26999387,INR,credited,RZP-2000000304
bnk_EH24122200305,setl_EH2412220305,EH2024122200000305,2024-12-22,18737006,INR,credited,RZP-2200000305
bnk_EH24122300306,setl_EH2412230306,EH2024122300000306,2024-12-23,31573988,INR,credited,RZP-2300000306
bnk_EH24122400307,setl_EH2412240307,EH2024122400000307,2024-12-24,51001091,INR,credited,RZP-2400000307
bnk_EH24122500308,setl_EH2412250308,EH2024122500000308,2024-12-25,19052920,INR,credited,RZP-2500000308
bnk_EH24122600309,setl_EH2412260309,EH2024122600000309,2024-12-26,31594336,INR,credited,RZP-2600000309
bnk_EH24122700310,setl_EH2412270310,EH2024122700000310,2024-12-27,21906866,INR,credited,RZP-2700000310
bnk_EH24122900311,setl_EH2412290311,EH2024122900000311,2024-12-29,29921600,INR,credited,RZP-2900000311
bnk_EH24123000312,setl_EH2412300312,EH2024123000000312,2024-12-30,33158226,INR,credited,RZP-3000000312
bnk_EH24123100313,setl_EH2412310313,EH2024123100000313,2024-12-31,53350290,INR,credited,RZP-3100000313
bnk_EH25010100314,setl_EH2501010314,EH2025010100000314,2025-01-01,21475401,INR,credited,RZP-0100000314
bnk_EH25010200315,setl_EH2501020315,EH2025010200000315,2025-01-02,33012109,INR,credited,RZP-0200000315
bnk_EH25010300316,setl_EH2501030316,EH2025010300000316,2025-01-03,12378635,INR,credited,RZP-0300000316
bnk_EH25010500317,setl_EH2501050317,EH2025010500000317,2025-01-05,10231439,INR,credited,RZP-0500000317
bnk_EH25010600318,setl_EH2501060318,EH2025010600000318,2025-01-06,25816845,INR,credited,RZP-0600000318
bnk_EH25010700319,setl_EH2501070319,EH2025010700000319,2025-01-07,32421455,INR,credited,RZP-0700000319
bnk_EH25010800320,setl_EH2501080320,EH2025010800000320,2025-01-08,13704535,INR,credited,RZP-0800000320
bnk_EH25010900321,setl_EH2501090321,EH2025010900000321,2025-01-09,23560136,INR,credited,RZP-0900000321
bnk_EH25011000322,setl_EH2501100322,EH2025011000000322,2025-01-10,40280040,INR,credited,RZP-1000000322
bnk_EH25011200323,setl_EH2501120323,EH2025011200000323,2025-01-12,23351236,INR,credited,RZP-1200000323
bnk_EH25011300324,setl_EH2501130324,EH2025011300000324,2025-01-13,29011230,INR,credited,RZP-1300000324
bnk_EH25011400325,setl_EH2501140325,EH2025011400000325,2025-01-14,61339809,INR,credited,RZP-1400000325
bnk_EH25011500326,setl_EH2501150326,EH2025011500000326,2025-01-15,21109720,INR,credited,RZP-1500000326
bnk_EH25011600327,setl_EH2501160327,EH2025011600000327,2025-01-16,21984028,INR,credited,RZP-1600000327
bnk_EH25011700328,setl_EH2501170328,EH2025011700000328,2025-01-17,33399184,INR,credited,RZP-1700000328
bnk_EH25011900329,setl_EH2501190329,EH2025011900000329,2025-01-19,26143788,INR,credited,RZP-1900000329
bnk_EH25012000330,setl_EH2501200330,EH2025012000000330,2025-01-20,44621708,INR,credited,RZP-2000000330
bnk_EH25012100331,setl_EH2501210331,EH2025012100000331,2025-01-21,19229049,INR,credited,RZP-2100000331
bnk_EH25012200332,setl_EH2501220332,EH2025012200000332,2025-01-22,18006112,INR,credited,RZP-2200000332
bnk_EH25012300333,setl_EH2501230333,EH2025012300000333,2025-01-23,22783140,INR,credited,RZP-2300000333
bnk_EH25012400334,setl_EH2501240334,EH2025012400000334,2025-01-24,19274059,INR,credited,RZP-2400000334
bnk_EH25012600335,setl_EH2501260335,EH2025012600000335,2025-01-26,19935526,INR,credited,RZP-2600000335
bnk_EH25012700336,setl_EH2501270336,EH2025012700000336,2025-01-27,24322880,INR,credited,RZP-2700000336
bnk_EH25012800337,setl_EH2501280337,EH2025012800000337,2025-01-28,31424277,INR,credited,RZP-2800000337
bnk_EH25012900338,setl_EH2501290338,EH2025012900000338,2025-01-29,22641162,INR,credited,RZP-2900000338
bnk_EH25013000339,setl_EH2501300339,EH2025013000000339,2025-01-30,21044863,INR,credited,RZP-3000000339
bnk_EH25013100340,setl_EH2501310340,EH2025013100000340,2025-01-31,19472080,INR,credited,RZP-3100000340
bnk_EH25020200341,setl_EH2502020341,EH2025020200000341,2025-02-02,34494240,INR,credited,RZP-0200000341
bnk_EH25020300342,setl_EH2502030342,EH2025020300000342,2025-02-03,19239722,INR,credited,RZP-0300000342
bnk_EH25020400343,setl_EH2502040343,EH2025020400000343,2025-02-04,44614565,INR,credited,RZP-0400000343
bnk_EH25020500344,setl_EH2502050344,EH2025020500000344,2025-02-05,33926138,INR,credited,RZP-0500000344
bnk_EH25020600345,setl_EH2502060345,EH2025020600000345,2025-02-06,18458293,INR,credited,RZP-0600000345
bnk_EH25020700346,setl_EH2502070346,EH2025020700000346,2025-02-07,14967151,INR,credited,RZP-0700000346
bnk_EH25020900347,setl_EH2502090347,EH2025020900000347,2025-02-09,11826237,INR,credited,RZP-0900000347
bnk_EH25021000348,setl_EH2502100348,EH2025021000000348,2025-02-10,26054076,INR,credited,RZP-1000000348
bnk_EH25021100349,setl_EH2502110349,EH2025021100000349,2025-02-11,42959556,INR,credited,RZP-1100000349
bnk_EH25021200350,setl_EH2502120350,EH2025021200000350,2025-02-12,20759883,INR,credited,RZP-1200000350
bnk_EH25021300351,setl_EH2502130351,EH2025021300000351,2025-02-13,21634188,INR,credited,RZP-1300000351
bnk_EH25021400352,setl_EH2502140352,EH2025021400000352,2025-02-14,22943619,INR,credited,RZP-1400000352
bnk_EH25021600353,setl_EH2502160353,EH2025021600000353,2025-02-16,27672531,INR,credited,RZP-1600000353
bnk_EH25021700354,setl_EH2502170354,EH2025021700000354,2025-02-17,33188792,INR,credited,RZP-1700000354
bnk_EH25021800355,setl_EH2502180355,EH2025021800000355,2025-02-18,53181065,INR,credited,RZP-1800000355
bnk_EH25021900356,setl_EH2502190356,EH2025021900000356,2025-02-19,20093686,INR,credited,RZP-1900000356
bnk_EH25022000357,setl_EH2502200357,EH2025022000000357,2025-02-20,14787746,INR,credited,RZP-2000000357
bnk_EH25022100358,setl_EH2502210358,EH2025022100000358,2025-02-21,17721483,INR,credited,RZP-2100000358
bnk_EH25022300359,setl_EH2502230359,EH2025022300000359,2025-02-23,26643646,INR,credited,RZP-2300000359
bnk_EH25022400360,setl_EH2502240360,EH2025022400000360,2025-02-24,28954984,INR,credited,RZP-2400000360
bnk_EH25022500361,setl_EH2502250361,EH2025022500000361,2025-02-25,47038009,INR,credited,RZP-2500000361
bnk_EH25022600362,setl_EH2502260362,EH2025022600000362,2025-02-26,26455501,INR,credited,RZP-2600000362
bnk_EH25022700363,setl_EH2502270363,EH2025022700000363,2025-02-27,25025943,INR,credited,RZP-2700000363
bnk_EH25022800364,setl_EH2502280364,EH2025022800000364,2025-02-28,35577057,INR,credited,RZP-2800000364
bnk_EH25030200365,setl_EH2503020365,EH2025030200000365,2025-03-02,26804250,INR,credited,RZP-0200000365
bnk_EH25030300366,setl_EH2503030366,EH2025030300000366,2025-03-03,23273783,INR,credited,RZP-0300000366
bnk_EH25030400367,setl_EH2503040367,EH2025030400000367,2025-03-04,58801298,INR,credited,RZP-0400000367
bnk_EH25030500368,setl_EH2503050368,EH2025030500000368,2025-03-05,26051529,INR,credited,RZP-0500000368
bnk_EH25030600369,setl_EH2503060369,EH2025030600000369,2025-03-06,13455760,INR,credited,RZP-0600000369
bnk_EH25030700370,setl_EH2503070370,EH2025030700000370,2025-03-07,37245361,INR,credited,RZP-0700000370
bnk_EH25030900371,setl_EH2503090371,EH2025030900000371,2025-03-09,18392380,INR,credited,RZP-0900000371
bnk_EH25031000372,setl_EH2503100372,EH2025031000000372,2025-03-10,23790462,INR,credited,RZP-1000000372
bnk_EH25031100373,setl_EH2503110373,EH2025031100000373,2025-03-11,59646955,INR,credited,RZP-1100000373
bnk_EH25031200374,setl_EH2503120374,EH2025031200000374,2025-03-12,34818427,INR,credited,RZP-1200000374
bnk_EH25031300375,setl_EH2503130375,EH2025031300000375,2025-03-13,24028333,INR,credited,RZP-1300000375
bnk_EH25031400376,setl_EH2503140376,EH2025031400000376,2025-03-14,24968334,INR,credited,RZP-1400000376
bnk_EH25031600377,setl_EH2503160377,EH2025031600000377,2025-03-16,12413029,INR,credited,RZP-1600000377
bnk_EH25031700378,setl_EH2503170378,EH2025031700000378,2025-03-17,28080851,INR,credited,RZP-1700000378
bnk_EH25031800379,setl_EH2503180379,EH2025031800000379,2025-03-18,53117364,INR,credited,RZP-1800000379
bnk_EH25031900380,setl_EH2503190380,EH2025031900000380,2025-03-19,23435792,INR,credited,RZP-1900000380
bnk_EH25032000381,setl_EH2503200381,EH2025032000000381,2025-03-20,17853156,INR,credited,RZP-2000000381
bnk_EH25032100382,setl_EH2503210382,EH2025032100000382,2025-03-21,26804083,INR,credited,RZP-2100000382
bnk_EH25032300383,setl_EH2503230383,EH2025032300000383,2025-03-23,27718156,INR,credited,RZP-2300000383
bnk_EH25032400384,setl_EH2503240384,EH2025032400000384,2025-03-24,19199887,INR,credited,RZP-2400000384
bnk_EH25032500385,setl_EH2503250385,EH2025032500000385,2025-03-25,30315008,INR,credited,RZP-2500000385
bnk_EH25032600386,setl_EH2503260386,EH2025032600000386,2025-03-26,19239731,INR,credited,RZP-2600000386
bnk_EH25032700387,setl_EH2503270387,EH2025032700000387,2025-03-27,24220501,INR,credited,RZP-2700000387
bnk_EH25032800388,setl_EH2503280388,EH2025032800000388,2025-03-28,28494139,INR,credited,RZP-2800000388
bnk_EH25033000389,setl_EH2503300389,EH2025033000000389,2025-03-30,17969619,INR,credited,RZP-3000000389
bnk_EH25033100390,setl_EH2503310390,EH2025033100000390,2025-03-31,14665976,INR,credited,RZP-3100000390
bnk_EH25040100391,setl_EH2504010391,EH2025040100000391,2025-04-01,40163209,INR,credited,RZP-0100000391
bnk_EH25040200392,setl_EH2504020392,EH2025040200000392,2025-04-02,16498851,INR,credited,RZP-0200000392
bnk_EH25040300393,setl_EH2504030393,EH2025040300000393,2025-04-03,24724572,INR,credited,RZP-0300000393
bnk_EH25040400394,setl_EH2504040394,EH2025040400000394,2025-04-04,23125474,INR,credited,RZP-0400000394
bnk_EH25040600395,setl_EH2504060395,EH2025040600000395,2025-04-06,24081333,INR,credited,RZP-0600000395
bnk_EH25040700396,setl_EH2504070396,EH2025040700000396,2025-04-07,13995629,INR,credited,RZP-0700000396
bnk_EH25040800397,setl_EH2504080397,EH2025040800000397,2025-04-08,47272061,INR,credited,RZP-0800000397
bnk_EH25040900398,setl_EH2504090398,EH2025040900000398,2025-04-09,40328072,INR,credited,RZP-0900000398
bnk_EH25041000399,setl_EH2504100399,EH2025041000000399,2025-04-10,22970037,INR,credited,RZP-1000000399
bnk_EH25041100400,setl_EH2504110400,EH2025041100000400,2025-04-11,20220362,INR,credited,RZP-1100000400
bnk_EH25041300401,setl_EH2504130401,EH2025041300000401,2025-04-13,20760050,INR,credited,RZP-1300000401
bnk_EH25041400402,setl_EH2504140402,EH2025041400000402,2025-04-14,19660623,INR,credited,RZP-1400000402
bnk_EH25041500403,setl_EH2504150403,EH2025041500000403,2025-04-15,52366305,INR,credited,RZP-1500000403
bnk_EH25041600404,setl_EH2504160404,EH2025041600000404,2025-04-16,36696589,INR,credited,RZP-1600000404
bnk_EH25041700405,setl_EH2504170405,EH2025041700000405,2025-04-17,30954962,INR,credited,RZP-1700000405
bnk_EH25041800406,setl_EH2504180406,EH2025041800000406,2025-04-18,11820692,INR,credited,RZP-1800000406
bnk_EH25042000407,setl_EH2504200407,EH2025042000000407,2025-04-20,13355691,INR,credited,RZP-2000000407
bnk_EH25042100408,setl_EH2504210408,EH2025042100000408,2025-04-21,32459030,INR,credited,RZP-2100000408
bnk_EH25042200409,setl_EH2504220409,EH2025042200000409,2025-04-22,34169677,INR,credited,RZP-2200000409
bnk_EH25042300410,setl_EH2504230410,EH2025042300000410,2025-04-23,40399545,INR,credited,RZP-2300000410
bnk_EH25042400411,setl_EH2504240411,EH2025042400000411,2025-04-24,14319382,INR,credited,RZP-2400000411
bnk_EH25042500412,setl_EH2504250412,EH2025042500000412,2025-04-25,16237976,INR,credited,RZP-2500000412
bnk_EH25042700413,setl_EH2504270413,EH2025042700000413,2025-04-27,23559365,INR,credited,RZP-2700000413
bnk_EH25042800414,setl_EH2504280414,EH2025042800000414,2025-04-28,22433795,INR,credited,RZP-2800000414
bnk_EH25042900415,setl_EH2504290415,EH2025042900000415,2025-04-29,43300245,INR,credited,RZP-2900000415
bnk_EH25043000416,setl_EH2504300416,EH2025043000000416,2025-04-30,28976363,INR,credited,RZP-3000000416
bnk_EH25050100417,setl_EH2505010417,EH2025050100000417,2025-05-01,31216417,INR,credited,RZP-0100000417
bnk_EH25050200418,setl_EH2505020418,EH2025050200000418,2025-05-02,35811724,INR,credited,RZP-0200000418
bnk_EH25050400419,setl_EH2505040419,EH2025050400000419,2025-05-04,16574507,INR,credited,RZP-0400000419
bnk_EH25050500420,setl_EH2505050420,EH2025050500000420,2025-05-05,21491005,INR,credited,RZP-0500000420
bnk_EH25050600421,setl_EH2505060421,EH2025050600000421,2025-05-06,41578126,INR,credited,RZP-0600000421
bnk_EH25050700422,setl_EH2505070422,EH2025050700000422,2025-05-07,24149558,INR,credited,RZP-0700000422
bnk_EH25050800423,setl_EH2505080423,EH2025050800000423,2025-05-08,20713713,INR,credited,RZP-0800000423
bnk_EH25050900424,setl_EH2505090424,EH2025050900000424,2025-05-09,21082230,INR,credited,RZP-0900000424
bnk_EH25051100425,setl_EH2505110425,EH2025051100000425,2025-05-11,20372573,INR,credited,RZP-1100000425
bnk_EH25051200426,setl_EH2505120426,EH2025051200000426,2025-05-12,28655746,INR,credited,RZP-1200000426
bnk_EH25051300427,setl_EH2505130427,EH2025051300000427,2025-05-13,47172260,INR,credited,RZP-1300000427
bnk_EH25051400428,setl_EH2505140428,EH2025051400000428,2025-05-14,29977331,INR,credited,RZP-1400000428
bnk_EH25051500429,setl_EH2505150429,EH2025051500000429,2025-05-15,14876822,INR,credited,RZP-1500000429
bnk_EH25051600430,setl_EH2505160430,EH2025051600000430,2025-05-16,25952689,INR,credited,RZP-1600000430
bnk_EH25051800431,setl_EH2505180431,EH2025051800000431,2025-05-18,20846179,INR,credited,RZP-1800000431
bnk_EH25051900432,setl_EH2505190432,EH2025051900000432,2025-05-19,26780957,INR,credited,RZP-1900000432
bnk_EH25052000433,setl_EH2505200433,EH2025052000000433,2025-05-20,44205066,INR,credited,RZP-2000000433
bnk_EH25052100434,setl_EH2505210434,EH2025052100000434,2025-05-21,36913592,INR,credited,RZP-2100000434
bnk_EH25052200435,setl_EH2505220435,EH2025052200000435,2025-05-22,19718005,INR,credited,RZP-2200000435
bnk_EH25052300436,setl_EH2505230436,EH2025052300000436,2025-05-23,20288885,INR,credited,RZP-2300000436
bnk_EH25052500437,setl_EH2505250437,EH2025052500000437,2025-05-25,9852118,INR,credited,RZP-2500000437
bnk_EH25052600438,setl_EH2505260438,EH2025052600000438,2025-05-26,23815464,INR,credited,RZP-2600000438
bnk_EH25052700439,setl_EH2505270439,EH2025052700000439,2025-05-27,52215724,INR,credited,RZP-2700000439
bnk_EH25052800440,setl_EH2505280440,EH2025052800000440,2025-05-28,36285666,INR,credited,RZP-2800000440
bnk_EH25052900441,setl_EH2505290441,EH2025052900000441,2025-05-29,14292859,INR,credited,RZP-2900000441
bnk_EH25053000442,setl_EH2505300442,EH2025053000000442,2025-05-30,26715692,INR,credited,RZP-3000000442
bnk_EH25060100443,setl_EH2506010443,EH2025060100000443,2025-06-01,11064422,INR,credited,RZP-0100000443
bnk_EH25060200444,setl_EH2506020444,EH2025060200000444,2025-06-02,29039196,INR,credited,RZP-0200000444
bnk_EH25060300445,setl_EH2506030445,EH2025060300000445,2025-06-03,62966823,INR,credited,RZP-0300000445
bnk_EH25060400446,setl_EH2506040446,EH2025060400000446,2025-06-04,21255812,INR,credited,RZP-0400000446
bnk_EH25060500447,setl_EH2506050447,EH2025060500000447,2025-06-05,18693356,INR,credited,RZP-0500000447
bnk_EH25060600448,setl_EH2506060448,EH2025060600000448,2025-06-06,22036547,INR,credited,RZP-0600000448
bnk_EH25060800449,setl_EH2506080449,EH2025060800000449,2025-06-08,12346854,INR,credited,RZP-0800000449
bnk_EH25060900450,setl_EH2506090450,EH2025060900000450,2025-06-09,13308698,INR,credited,RZP-0900000450
bnk_EH25061000451,setl_EH2506100451,EH2025061000000451,2025-06-10,41593295,INR,credited,RZP-1000000451
bnk_EH25061100452,setl_EH2506110452,EH2025061100000452,2025-06-11,23177217,INR,credited,RZP-1100000452
bnk_EH25061200453,setl_EH2506120453,EH2025061200000453,2025-06-12,28940007,INR,credited,RZP-1200000453
bnk_EH25061300454,setl_EH2506130454,EH2025061300000454,2025-06-13,15604087,INR,credited,RZP-1300000454
bnk_EH25061500455,setl_EH2506150455,EH2025061500000455,2025-06-15,20847851,INR,credited,RZP-1500000455
bnk_EH25061600456,setl_EH2506160456,EH2025061600000456,2025-06-16,17189528,INR,credited,RZP-1600000456
bnk_EH25061700457,setl_EH2506170457,EH2025061700000457,2025-06-17,46487947,INR,credited,RZP-1700000457
bnk_EH25061800458,setl_EH2506180458,EH2025061800000458,2025-06-18,31767967,INR,credited,RZP-1800000458
bnk_EH25061900459,setl_EH2506190459,EH2025061900000459,2025-06-19,22989431,INR,credited,RZP-1900000459
bnk_EH25062000460,setl_EH2506200460,EH2025062000000460,2025-06-20,17816637,INR,credited,RZP-2000000460
bnk_EH25062200461,setl_EH2506220461,EH2025062200000461,2025-06-22,16281063,INR,credited,RZP-2200000461
bnk_EH25062300462,setl_EH2506230462,EH2025062300000462,2025-06-23,15406979,INR,credited,RZP-2300000462
bnk_EH25062400463,setl_EH2506240463,EH2025062400000463,2025-06-24,52492709,INR,credited,RZP-2400000463
bnk_EH25062500464,setl_EH2506250464,EH2025062500000464,2025-06-25,13186573,INR,credited,RZP-2500000464
bnk_EH25062600465,setl_EH2506260465,EH2025062600000465,2025-06-26,13716022,INR,credited,RZP-2600000465
bnk_EH25062700466,setl_EH2506270466,EH2025062700000466,2025-06-27,32921027,INR,credited,RZP-2700000466
bnk_EH25062900467,setl_EH2506290467,EH2025062900000467,2025-06-29,41396303,INR,credited,RZP-2900000467
bnk_EH25063000468,setl_EH2506300468,EH2025063000000468,2025-06-30,50188351,INR,credited,RZP-3000000468
bnk_EH25070100469,setl_EH2507010469,EH2025070100000469,2025-07-01,38634603,INR,credited,RZP-0100000469
bnk_EH25070200470,setl_EH2507020470,EH2025070200000470,2025-07-02,34805213,INR,credited,RZP-0200000470
bnk_EH25070300471,setl_EH2507030471,EH2025070300000471,2025-07-03,25038899,INR,credited,RZP-0300000471
bnk_EH25070400472,setl_EH2507040472,EH2025070400000472,2025-07-04,16776776,INR,credited,RZP-0400000472
bnk_EH25070600473,setl_EH2507060473,EH2025070600000473,2025-07-06,38795764,INR,credited,RZP-0600000473
bnk_EH25070700474,setl_EH2507070474,EH2025070700000474,2025-07-07,15803326,INR,credited,RZP-0700000474
bnk_EH25070800475,setl_EH2507080475,EH2025070800000475,2025-07-08,42859571,INR,credited,RZP-0800000475
bnk_EH25070900476,setl_EH2507090476,EH2025070900000476,2025-07-09,28632551,INR,credited,RZP-0900000476
bnk_EH25071000477,setl_EH2507100477,EH2025071000000477,2025-07-10,16645595,INR,credited,RZP-1000000477
bnk_EH25071100478,setl_EH2507110478,EH2025071100000478,2025-07-11,34456457,INR,credited,RZP-1100000478
bnk_EH25071300479,setl_EH2507130479,EH2025071300000479,2025-07-13,29931013,INR,credited,RZP-1300000479
bnk_EH25071400480,setl_EH2507140480,EH2025071400000480,2025-07-14,33780227,INR,credited,RZP-1400000480
bnk_EH25071500481,setl_EH2507150481,EH2025071500000481,2025-07-15,43688846,INR,credited,RZP-1500000481
bnk_EH25071600482,setl_EH2507160482,EH2025071600000482,2025-07-16,40125332,INR,credited,RZP-1600000482
bnk_EH25071700483,setl_EH2507170483,EH2025071700000483,2025-07-17,39510894,INR,credited,RZP-1700000483
bnk_EH25071800484,setl_EH2507180484,EH2025071800000484,2025-07-18,21341928,INR,credited,RZP-1800000484
bnk_EH25072000485,setl_EH2507200485,EH2025072000000485,2025-07-20,40256238,INR,credited,RZP-2000000485
bnk_EH25072100486,setl_EH2507210486,EH2025072100000486,2025-07-21,16247617,INR,credited,RZP-2100000486
bnk_EH25072200487,setl_EH2507220487,EH2025072200000487,2025-07-22,41932366,INR,credited,RZP-2200000487
bnk_EH25072300488,setl_EH2507230488,EH2025072300000488,2025-07-23,23468493,INR,credited,RZP-2300000488
bnk_EH25072400489,setl_EH2507240489,EH2025072400000489,2025-07-24,24699026,INR,credited,RZP-2400000489
bnk_EH25072500490,setl_EH2507250490,EH2025072500000490,2025-07-25,33203703,INR,credited,RZP-2500000490
bnk_EH25072700491,setl_EH2507270491,EH2025072700000491,2025-07-27,32082925,INR,credited,RZP-2700000491
bnk_EH25072800492,setl_EH2507280492,EH2025072800000492,2025-07-28,21720433,INR,credited,RZP-2800000492
bnk_EH25072900493,setl_EH2507290493,EH2025072900000493,2025-07-29,52517342,INR,credited,RZP-2900000493
bnk_EH25073000494,setl_EH2507300494,EH2025073000000494,2025-07-30,23030129,INR,credited,RZP-3000000494
bnk_EH25073100495,setl_EH2507310495,EH2025073100000495,2025-07-31,14324312,INR,credited,RZP-3100000495
bnk_EH25080100496,setl_EH2508010496,EH2025080100000496,2025-08-01,25482212,INR,credited,RZP-0100000496
bnk_EH25080300497,setl_EH2508030497,EH2025080300000497,2025-08-03,29567601,INR,credited,RZP-0300000497
