entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id,anomaly_type
pay_EH24092400648,payment,0,564650,575000,INR,10350,0,false,true,1727200020,1727285400,setl_EH2409250230,Online electronics order,,pay_EH24092400648,EH2024092500000230,order_EH24092400648,,upi,,,,,
pay_EH24091000649,payment,0,854340,870000,INR,15660,0,false,true,1725994080,1726075800,setl_EH2409110218,Online electronics order,,pay_EH24091000649,EH2024091100000218,order_EH24091000649,,card,American Express,,credit,,
pay_EH24092800650,payment,0,200328,204000,INR,3672,0,false,true,1727552940,1727717400,setl_EH2409300234,Online electronics order,,pay_EH24092800650,EH2024093000000234,order_EH24092800650,,upi,,,,,
pay_EH24090700651,payment,0,536172,546000,INR,9828,0,false,true,1725706200,1725903000,setl_EH2409090216,Online electronics order,,pay_EH24090700651,EH2024090900000216,order_EH24090700651,,card,RuPay,,debit,,
pay_EH24091300652,payment,0,358430,365000,INR,6570,0,false,true,1726228260,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300652,EH2024091500000221,order_EH24091300652,,card,MasterCard,,debit,,
pay_EH24092200653,payment,0,988874,1007000,INR,18126,0,false,true,1727009520,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092200653,EH2024092400000229,order_EH24092200653,,upi,,,,,
pay_EH24092000654,payment,0,220950,225000,INR,4050,0,false,true,1726840380,1727026200,setl_EH2409220227,Online electronics order,,pay_EH24092000654,EH2024092200000227,order_EH24092000654,,upi,,,,,
pay_EH24091300655,payment,0,397710,405000,INR,7290,0,false,true,1726239240,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300655,EH2024091500000221,order_EH24091300655,,upi,,,,,
pay_EH24090400656,payment,0,744356,758000,INR,13644,0,false,true,1725465300,1725557400,setl_EH2409050213,Online electronics order,,pay_EH24090400656,EH2024090500000213,order_EH24090400656,,upi,,,,,
pay_EH24090100657,payment,0,581344,592000,INR,10656,0,false,true,1725209760,1725384600,setl_EH2409030211,Online electronics order,,pay_EH24090100657,EH2024090300000211,order_EH24090100657,,upi,,,,,
pay_EH24090800658,payment,0,1158760,1180000,INR,21240,0,false,true,1725818220,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090800658,EH2024091000000217,order_EH24090800658,,card,American Express,,credit,,
pay_EH24090400659,payment,0,396728,404000,INR,7272,0,false,true,1725476280,1725557400,setl_EH2409050213,Online electronics order,,pay_EH24090400659,EH2024090500000213,order_EH24090400659,,emi,,,,,
pay_EH24092700660,payment,0,529298,539000,INR,9702,0,false,true,1727467140,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700660,EH2024092900000233,order_EH24092700660,,netbanking,,,,,
pay_EH24090200661,payment,0,223896,228000,INR,4104,0,false,true,1725271200,1725384600,setl_EH2409030211,Online electronics order,,pay_EH24090200661,EH2024090300000211,order_EH24090200661,,upi,,,,,
pay_EH24092800662,payment,0,5961722,6071000,INR,109278,0,false,true,1727521260,1727717400,setl_EH2409300234,Online electronics order,,pay_EH24092800662,EH2024093000000234,order_EH24092800662,,upi,,,,,
pay_EH24090900663,payment,0,807204,822000,INR,14796,0,false,true,1725883320,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900663,EH2024091000000217,order_EH24090900663,,netbanking,,,,,
pay_EH24090500664,payment,0,174796,178000,INR,3204,0,false,true,1725541380,1725643800,setl_EH2409060214,Online electronics order,,pay_EH24090500664,EH2024090600000214,order_EH24090500664,,card,RuPay,,debit,,
pay_EH24090500665,payment,0,384944,392000,INR,7056,0,false,true,1725545040,1725643800,setl_EH2409060214,Online electronics order,,pay_EH24090500665,EH2024090600000214,order_EH24090500665,,upi,,,,,
pay_EH24090300666,payment,0,1094930,1115000,INR,20070,0,false,true,1725375900,1725471000,setl_EH2409040212,Online electronics order,,pay_EH24090300666,EH2024090400000212,order_EH24090300666,,card,American Express,,debit,,
pay_EH24091800667,payment,0,804259,819000,INR,14741,0,false,true,1726675560,1726767000,setl_EH2409190225,Online electronics order,,pay_EH24091800667,EH2024091900000225,order_EH24091800667,,card,American Express,,credit,,
pay_EH24090800668,payment,0,754176,768000,INR,13824,0,false,true,1725815220,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090800668,EH2024091000000217,order_EH24090800668,,card,Visa,,credit,,
pay_EH24092600669,payment,0,376106,383000,INR,6894,0,false,true,1727374080,1727458200,setl_EH2409270232,Online electronics order,,pay_EH24092600669,EH2024092700000232,order_EH24092600669,,card,MasterCard,,debit,,
pay_EH24090400670,payment,0,428152,436000,INR,7848,0,false,true,1725476940,1725557400,setl_EH2409050213,Online electronics order,,pay_EH24090400670,EH2024090500000213,order_EH24090400670,,upi,,,,,
pay_EH24091800671,payment,0,172832,176000,INR,3168,0,false,true,1726654200,1726767000,setl_EH2409190225,Online electronics order,,pay_EH24091800671,EH2024091900000225,order_EH24091800671,,wallet,,,,,
pay_EH24090900672,payment,0,274960,280000,INR,5040,0,false,true,1725880260,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900672,EH2024091000000217,order_EH24090900672,,netbanking,,,,,
pay_EH24091100673,payment,0,256302,261000,INR,4698,0,false,true,1726056720,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100673,EH2024091200000219,order_EH24091100673,,upi,,,,,
pay_EH24091900674,payment,0,523406,533000,INR,9594,0,false,true,1726751580,1726853400,setl_EH2409200226,Online electronics order,,pay_EH24091900674,EH2024092000000226,order_EH24091900674,,upi,,,,,
pay_EH24092100675,payment,0,668742,681000,INR,12258,0,false,true,1726928040,1727112600,setl_EH2409230228,Online electronics order,,pay_EH24092100675,EH2024092300000228,order_EH24092100675,,card,American Express,,debit,,
pay_EH24090300676,payment,0,329952,336000,INR,6048,0,false,true,1725376500,1725471000,setl_EH2409040212,Online electronics order,,pay_EH24090300676,EH2024090400000212,order_EH24090300676,,upi,,,,,
pay_EH24092000677,payment,0,484126,493000,INR,8874,0,false,true,1726848960,1727026200,setl_EH2409220227,Online electronics order,,pay_EH24092000677,EH2024092200000227,order_EH24092000677,,upi,,,,,
pay_EH24093000678,payment,0,883800,900000,INR,16200,0,false,true,1727716620,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24093000678,EH2024100100000235,order_EH24093000678,,upi,,,,,
pay_EH24092000679,payment,0,170868,174000,INR,3132,0,false,true,1726856280,1727026200,setl_EH2409220227,Online electronics order,,pay_EH24092000679,EH2024092200000227,order_EH24092000679,,card,RuPay,,debit,,
pay_EH24092700680,payment,0,956468,974000,INR,17532,0,false,true,1727464740,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700680,EH2024092900000233,order_EH24092700680,,card,American Express,,debit,,
pay_EH24092800681,payment,0,851394,867000,INR,15606,0,false,true,1727518800,1727717400,setl_EH2409300234,Online electronics order,,pay_EH24092800681,EH2024093000000234,order_EH24092800681,,card,American Express,,credit,,
pay_EH24092600682,payment,0,189526,193000,INR,3474,0,false,true,1727349660,1727458200,setl_EH2409270232,Online electronics order,,pay_EH24092600682,EH2024092700000232,order_EH24092600682,,card,MasterCard,,credit,,
pay_EH24091400683,payment,0,170868,174000,INR,3132,0,false,true,1726316520,1726507800,setl_EH2409160222,Online electronics order,,pay_EH24091400683,EH2024091600000222,order_EH24091400683,,wallet,,,,,
pay_EH24091100684,payment,0,274960,280000,INR,5040,0,false,true,1726060980,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100684,EH2024091200000219,order_EH24091100684,,card,MasterCard,,credit,,
pay_EH24090600685,payment,0,550902,561000,INR,10098,0,false,true,1725632640,1725816600,setl_EH2409080215,Online electronics order,,pay_EH24090600685,EH2024090800000215,order_EH24090600685,,upi,,,,,
pay_EH24090800686,payment,0,218004,222000,INR,3996,0,false,true,1725809100,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090800686,EH2024091000000217,order_EH24090800686,,upi,,,,,
pay_EH24091300687,payment,0,1594768,1624000,INR,29232,0,false,true,1726244760,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300687,EH2024091500000221,order_EH24091300687,,netbanking,,,,,
pay_EH24091400688,payment,0,649102,661000,INR,11898,0,false,true,1726334820,1726507800,setl_EH2409160222,Online electronics order,,pay_EH24091400688,EH2024091600000222,order_EH24091400688,,upi,,,,,
pay_EH24090700689,payment,0,408512,416000,INR,7488,0,false,true,1725733680,1725903000,setl_EH2409090216,Online electronics order,,pay_EH24090700689,EH2024090900000216,order_EH24090700689,,upi,,,,,
pay_EH24092600690,payment,0,234698,239000,INR,4302,0,false,true,1727378940,1727458200,setl_EH2409270232,Online electronics order,,pay_EH24092600690,EH2024092700000232,order_EH24092600690,,card,MasterCard,,debit,,
pay_EH24090100691,payment,0,1052704,1072000,INR,19296,0,false,true,1725186600,1725384600,setl_EH2409030211,Online electronics order,,pay_EH24090100691,EH2024090300000211,order_EH24090100691,,card,RuPay,,debit,,
pay_EH24091000692,payment,0,473324,482000,INR,8676,0,false,true,1725967860,1726075800,setl_EH2409110218,Online electronics order,,pay_EH24091000692,EH2024091100000218,order_EH24091000692,,upi,,,,,
pay_EH24092800693,payment,0,633390,645000,INR,11610,0,false,true,1727526720,1727717400,setl_EH2409300234,Online electronics order,,pay_EH24092800693,EH2024093000000234,order_EH24092800693,,card,MasterCard,,credit,,
pay_EH24093000694,payment,0,734537,748000,INR,13463,0,false,true,1727703180,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24093000694,EH2024100100000235,order_EH24093000694,,card,RuPay,,credit,,
pay_EH24090500695,payment,0,306384,312000,INR,5616,0,false,true,1725546840,1725643800,setl_EH2409060214,Online electronics order,,pay_EH24090500695,EH2024090600000214,order_EH24090500695,,upi,,,,,
pay_EH24092500696,payment,0,864160,880000,INR,15840,0,false,true,1727278500,1727371800,setl_EH2409260231,Online electronics order,,pay_EH24092500696,EH2024092600000231,order_EH24092500696,,upi,,,,,
pay_EH24091100697,payment,0,321114,327000,INR,5886,0,false,true,1726072560,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100697,EH2024091200000219,order_EH24091100697,,upi,,,,,
pay_EH24091600698,payment,0,983964,1002000,INR,18036,0,false,true,1726508220,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091600698,EH2024091700000223,order_EH24091600698,,netbanking,,,,,
pay_EH24092800699,payment,0,234698,239000,INR,4302,0,false,true,1727548680,1727717400,setl_EH2409300234,Online electronics order,,pay_EH24092800699,EH2024093000000234,order_EH24092800699,,card,MasterCard,,credit,,
pay_EH24092000700,payment,0,826844,842000,INR,15156,0,false,true,1726861140,1727026200,setl_EH2409220227,Online electronics order,,pay_EH24092000700,EH2024092200000227,order_EH24092000700,,netbanking,,,,,
pay_EH24092800701,payment,0,699184,712000,INR,12816,0,false,true,1727520000,1727717400,setl_EH2409300234,Online electronics order,,pay_EH24092800701,EH2024093000000234,order_EH24092800701,,upi,,,,,
pay_EH24092400702,payment,0,457612,466000,INR,8388,0,false,true,1727178060,1727285400,setl_EH2409250230,Online electronics order,,pay_EH24092400702,EH2024092500000230,order_EH24092400702,,upi,,,,,
pay_EH24091500703,payment,0,303438,309000,INR,5562,0,false,true,1726404120,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091500703,EH2024091700000223,order_EH24091500703,,upi,,,,,
pay_EH24092200704,payment,0,202292,206000,INR,3708,0,false,true,1727012580,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092200704,EH2024092400000229,order_EH24092200704,,card,MasterCard,,credit,,
pay_EH24090500705,payment,0,711950,725000,INR,13050,0,false,true,1725547440,1725643800,setl_EH2409060214,Online electronics order,,pay_EH24090500705,EH2024090600000214,order_EH24090500705,,card,Visa,,debit,,
pay_EH24091100706,payment,0,412441,420000,INR,7559,0,false,true,1726069500,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100706,EH2024091200000219,order_EH24091100706,,netbanking,,,,,
pay_EH24091000707,payment,0,1168580,1190000,INR,21420,0,false,true,1725986760,1726075800,setl_EH2409110218,Online electronics order,,pay_EH24091000707,EH2024091100000218,order_EH24091000707,,upi,,,,,
pay_EH24090900708,payment,0,228806,233000,INR,4194,0,false,true,1725904020,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900708,EH2024091000000217,order_EH24090900708,,wallet,,,,,
pay_EH24090900710,payment,0,602948,614000,INR,11052,0,false,true,1725911340,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900710,EH2024091000000217,order_EH24090900710,,card,RuPay,,credit,,
pay_EH24091300711,payment,0,774798,789000,INR,14202,0,false,true,1726224600,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300711,EH2024091500000221,order_EH24091300711,,upi,,,,,
pay_EH24090600712,payment,0,282816,288000,INR,5184,0,false,true,1725623460,1725816600,setl_EH2409080215,Online electronics order,,pay_EH24090600712,EH2024090800000215,order_EH24090600712,,card,MasterCard,,debit,,
pay_EH24092100713,payment,0,324060,330000,INR,5940,0,false,true,1726923120,1727112600,setl_EH2409230228,Online electronics order,,pay_EH24092100713,EH2024092300000228,order_EH24092100713,,card,American Express,,credit,,
pay_EH24092700714,payment,0,341736,348000,INR,6264,0,false,true,1727445180,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700714,EH2024092900000233,order_EH24092700714,,netbanking,,,,,
pay_EH24093000715,payment,0,360394,367000,INR,6606,0,false,true,1727708040,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24093000715,EH2024100100000235,order_EH24093000715,,upi,,,,,
pay_EH24090100716,payment,0,961378,979000,INR,17622,0,false,true,1725206100,1725384600,setl_EH2409030211,Online electronics order,,pay_EH24090100716,EH2024090300000211,order_EH24090100716,,upi,,,,,
pay_EH24091600717,payment,0,647138,659000,INR,11862,0,false,true,1726505760,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091600717,EH2024091700000223,order_EH24091600717,,card,MasterCard,,debit,,
pay_EH24091200718,payment,0,742392,756000,INR,13608,0,false,true,1726163820,1726248600,setl_EH2409130220,Online electronics order,,pay_EH24091200718,EH2024091300000220,order_EH24091200718,,netbanking,,,,,
pay_EH24091400719,payment,0,627498,639000,INR,11502,0,false,true,1726340280,1726507800,setl_EH2409160222,Online electronics order,,pay_EH24091400719,EH2024091600000222,order_EH24091400719,,wallet,,,,,
pay_EH24091100720,payment,0,196400,200000,INR,3600,0,false,true,1726084740,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100720,EH2024091200000219,order_EH24091100720,,netbanking,,,,,
pay_EH24090900721,payment,0,4443550,4525000,INR,81450,0,false,true,1725876000,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900721,EH2024091000000217,order_EH24090900721,,card,RuPay,,debit,,
pay_EH24090500722,payment,0,699184,712000,INR,12816,0,false,true,1725534060,1725643800,setl_EH2409060214,Online electronics order,,pay_EH24090500722,EH2024090600000214,order_EH24090500722,,netbanking,,,,,
pay_EH24092200723,payment,0,419314,427000,INR,7686,0,false,true,1727006520,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092200723,EH2024092400000229,order_EH24092200723,,upi,,,,,
pay_EH24091800724,payment,0,1227500,1250000,INR,22500,0,false,true,1726664580,1726767000,setl_EH2409190225,Online electronics order,,pay_EH24091800724,EH2024091900000225,order_EH24091800724,,card,Visa,,credit,,
pay_EH24091500725,payment,0,353520,360000,INR,6480,0,false,true,1726409040,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091500725,EH2024091700000223,order_EH24091500725,,upi,,,,,
pay_EH24090800726,payment,0,397710,405000,INR,7290,0,false,true,1725807900,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090800726,EH2024091000000217,order_EH24090800726,,netbanking,,,,,
pay_EH24091600727,payment,0,774798,789000,INR,14202,0,false,true,1726502760,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091600727,EH2024091700000223,order_EH24091600727,,upi,,,,,
pay_EH24092700728,payment,0,312276,318000,INR,5724,0,false,true,1727456820,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700728,EH2024092900000233,order_EH24092700728,,card,American Express,,credit,,
pay_EH24090800729,payment,0,397710,405000,INR,7290,0,false,true,1725818880,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090800729,EH2024091000000217,order_EH24090800729,,card,MasterCard,,credit,,
pay_EH24092900730,payment,0,97218,99000,INR,1782,0,false,true,1727636940,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24092900730,EH2024100100000235,order_EH24092900730,,upi,,,,,
pay_EH24090900731,payment,0,6218024,6332000,INR,113976,0,false,true,1725876600,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900731,EH2024091000000217,order_EH24090900731,,upi,,,,,
pay_EH24090200732,payment,0,368250,375000,INR,6750,0,false,true,1725275460,1725384600,setl_EH2409030211,Online electronics order,,pay_EH24090200732,EH2024090300000211,order_EH24090200732,,card,American Express,,debit,,
pay_EH24092900733,payment,0,294600,300000,INR,5400,0,false,true,1727611920,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24092900733,EH2024100100000235,order_EH24092900733,,netbanking,,,,,
pay_EH24090300734,payment,0,680526,693000,INR,12474,0,false,true,1725369180,1725471000,setl_EH2409040212,Online electronics order,,pay_EH24090300734,EH2024090400000212,order_EH24090300734,,card,MasterCard,,credit,,
pay_EH24092700735,payment,0,888710,905000,INR,16290,0,false,true,1727446440,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700735,EH2024092900000233,order_EH24092700735,,upi,,,,,
pay_EH24092300736,payment,0,413422,421000,INR,7578,0,false,true,1727104500,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092300736,EH2024092400000229,order_EH24092300736,,netbanking,,,,,
pay_EH24092500737,payment,0,420296,428000,INR,7704,0,false,true,1727280960,1727371800,setl_EH2409260231,Online electronics order,,pay_EH24092500737,EH2024092600000231,order_EH24092500737,,card,MasterCard,,debit,,
pay_EH24091000738,payment,0,843538,859000,INR,15462,0,false,true,1725988620,1726075800,setl_EH2409110218,Online electronics order,,pay_EH24091000738,EH2024091100000218,order_EH24091000738,,netbanking,,,,,
pay_EH24091500739,payment,0,3978082,4051000,INR,72918,0,false,true,1726424280,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091500739,EH2024091700000223,order_EH24091500739,,card,RuPay,,debit,,
pay_EH24091100740,payment,0,690346,703000,INR,12654,0,false,true,1726082340,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100740,EH2024091200000219,order_EH24091100740,,upi,,,,,
pay_EH24092600741,payment,0,632408,644000,INR,11592,0,false,true,1727346000,1727458200,setl_EH2409270232,Online electronics order,,pay_EH24092600741,EH2024092700000232,order_EH24092600741,,upi,,,,,
pay_EH24090700742,payment,0,897548,914000,INR,16452,0,false,true,1725708060,1725903000,setl_EH2409090216,Online electronics order,,pay_EH24090700742,EH2024090900000216,order_EH24090700742,,card,MasterCard,,credit,,
pay_EH24092000743,payment,0,435027,443000,INR,7973,0,false,true,1726834920,1727026200,setl_EH2409220227,Online electronics order,,pay_EH24092000743,EH2024092200000227,order_EH24092000743,,card,RuPay,,credit,,
pay_EH24090400744,payment,0,249428,254000,INR,4572,0,false,true,1725456180,1725557400,setl_EH2409050213,Online electronics order,,pay_EH24090400744,EH2024090500000213,order_EH24090400744,,netbanking,,,,,
pay_EH24091500745,payment,0,369232,376000,INR,6768,0,false,true,1726410240,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091500745,EH2024091700000223,order_EH24091500745,,card,RuPay,,debit,,
pay_EH24091400746,payment,0,609822,621000,INR,11178,0,false,true,1726327500,1726507800,setl_EH2409160222,Online electronics order,,pay_EH24091400746,EH2024091600000222,order_EH24091400746,,card,American Express,,debit,,
pay_EH24092100747,payment,0,579380,590000,INR,10620,0,false,true,1726935960,1727112600,setl_EH2409230228,Online electronics order,,pay_EH24092100747,EH2024092300000228,order_EH24092100747,,netbanking,,,,,
pay_EH24090700748,payment,0,463504,472000,INR,8496,0,false,true,1725730020,1725903000,setl_EH2409090216,Online electronics order,,pay_EH24090700748,EH2024090900000216,order_EH24090700748,,card,American Express,,debit,,
pay_EH24091400749,payment,0,201310,205000,INR,3690,0,false,true,1726338480,1726507800,setl_EH2409160222,Online electronics order,,pay_EH24091400749,EH2024091600000222,order_EH24091400749,,netbanking,,,,,
pay_EH24091300750,payment,0,760068,774000,INR,13932,0,false,true,1726255740,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300750,EH2024091500000221,order_EH24091300750,,card,Visa,,debit,,
pay_EH24090500751,payment,0,3499848,3564000,INR,64152,0,false,true,1725532200,1725643800,setl_EH2409060214,Online electronics order,,pay_EH24090500751,EH2024090600000214,order_EH24090500751,,upi,,,,,
pay_EH24092300752,payment,0,192472,196000,INR,3528,0,false,true,1727091060,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092300752,EH2024092400000229,order_EH24092300752,,upi,,,,,
pay_EH24091800753,payment,0,389855,397000,INR,7145,0,false,true,1726662720,1726767000,setl_EH2409190225,Online electronics order,,pay_EH24091800753,EH2024091900000225,order_EH24091800753,,upi,,,,,
pay_EH24092700754,payment,0,738464,752000,INR,13536,0,false,true,1727443980,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700754,EH2024092900000233,order_EH24092700754,,upi,,,,,
pay_EH24090400755,payment,0,393782,401000,INR,7218,0,false,true,1725460440,1725557400,setl_EH2409050213,Online electronics order,,pay_EH24090400755,EH2024090500000213,order_EH24090400755,,card,RuPay,,debit,,
pay_EH24092400756,payment,0,599020,610000,INR,10980,0,false,true,1727192100,1727285400,setl_EH2409250230,Online electronics order,,pay_EH24092400756,EH2024092500000230,order_EH24092400756,,upi,,,,,
pay_EH24092300757,payment,0,217022,221000,INR,3978,0,false,true,1727109360,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092300757,EH2024092400000229,order_EH24092300757,,netbanking,,,,,
pay_EH24090600758,payment,0,502784,512000,INR,9216,0,false,true,1725644220,1725816600,setl_EH2409080215,Online electronics order,,pay_EH24090600758,EH2024090800000215,order_EH24090600758,,card,American Express,,debit,,
pay_EH24092100759,payment,0,593128,604000,INR,10872,0,false,true,1726943880,1727112600,setl_EH2409230228,Online electronics order,,pay_EH24092100759,EH2024092300000228,order_EH24092100759,,upi,,,,,
pay_EH24090700760,payment,0,419314,427000,INR,7686,0,false,true,1725737940,1725903000,setl_EH2409090216,Online electronics order,,pay_EH24090700760,EH2024090900000216,order_EH24090700760,,emi,,,,,
pay_EH24090200761,payment,0,474306,483000,INR,8694,0,false,true,1725273600,1725384600,setl_EH2409030211,Online electronics order,,pay_EH24090200761,EH2024090300000211,order_EH24090200761,,netbanking,,,,,
pay_EH24091700762,payment,0,829790,845000,INR,15210,0,false,true,1726573260,1726680600,setl_EH2409180224,Online electronics order,,pay_EH24091700762,EH2024091800000224,order_EH24091700762,,card,Visa,,credit,,
pay_EH24091700763,payment,0,259248,264000,INR,4752,0,false,true,1726576920,1726680600,setl_EH2409180224,Online electronics order,,pay_EH24091700763,EH2024091800000224,order_EH24091700763,,card,MasterCard,,credit,,
pay_EH24090300764,payment,0,964324,982000,INR,17676,0,false,true,1725370980,1725471000,setl_EH2409040212,Online electronics order,,pay_EH24090300764,EH2024090400000212,order_EH24090300764,,card,American Express,,credit,,
pay_EH24092700765,payment,0,821934,837000,INR,15066,0,false,true,1727448240,1727631000,setl_EH2409290233,Online electronics order,,pay_EH24092700765,EH2024092900000233,order_EH24092700765,,card,MasterCard,,debit,,
pay_EH24092400766,payment,0,667760,680000,INR,12240,0,false,true,1727192700,1727285400,setl_EH2409250230,Online electronics order,,pay_EH24092400766,EH2024092500000230,order_EH24092400766,,upi,,,,,
pay_EH24092900767,payment,0,648120,660000,INR,11880,0,false,true,1727628360,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24092900767,EH2024100100000235,order_EH24092900767,,card,MasterCard,,debit,,
pay_EH24090900768,payment,0,488054,497000,INR,8946,0,false,true,1725904020,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900768,EH2024091000000217,order_EH24090900768,,upi,,,,,
pay_EH24092400769,payment,0,459576,468000,INR,8424,0,false,true,1727203680,1727285400,setl_EH2409250230,Online electronics order,,pay_EH24092400769,EH2024092500000230,order_EH24092400769,,netbanking,,,,,
pay_EH24091600770,payment,0,362358,369000,INR,6642,0,false,true,1726516140,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091600770,EH2024091700000223,order_EH24091600770,,upi,,,,,
pay_EH24091100771,payment,0,967270,985000,INR,17730,0,false,true,1726051800,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100771,EH2024091200000219,order_EH24091100771,,emi,,,,,
pay_EH24091300772,payment,0,738464,752000,INR,13536,0,false,true,1726228260,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300772,EH2024091500000221,order_EH24091300772,,upi,,,,,
pay_EH24091000773,payment,0,409494,417000,INR,7506,0,false,true,1725972720,1726075800,setl_EH2409110218,Online electronics order,,pay_EH24091000773,EH2024091100000218,order_EH24091000773,,card,MasterCard,,debit,,
pay_EH24091500774,payment,0,1358106,1383000,INR,24894,0,false,true,1726408380,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091500774,EH2024091700000223,order_EH24091500774,,upi,,,,,
pay_EH24092900775,payment,0,121768,124000,INR,2232,0,false,true,1727621640,1727803800,setl_EH2410010235,Online electronics order,,pay_EH24092900775,EH2024100100000235,order_EH24092900775,,card,RuPay,,credit,,
pay_EH24090900776,payment,0,388872,396000,INR,7128,0,false,true,1725897300,1725989400,setl_EH2409100217,Online electronics order,,pay_EH24090900776,EH2024091000000217,order_EH24090900776,,upi,,,,,
pay_EH24092200777,payment,0,253356,258000,INR,4644,0,false,true,1727024160,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092200777,EH2024092400000229,order_EH24092200777,,card,MasterCard,,debit,,
pay_EH24091200778,payment,0,450738,459000,INR,8262,0,false,true,1726163820,1726248600,setl_EH2409130220,Online electronics order,,pay_EH24091200778,EH2024091300000220,order_EH24091200778,,upi,,,,,
pay_EH24091500779,payment,0,332898,339000,INR,6102,0,false,true,1726426680,1726594200,setl_EH2409170223,Online electronics order,,pay_EH24091500779,EH2024091700000223,order_EH24091500779,,upi,,,,,
pay_EH24091300780,payment,0,734537,748000,INR,13463,0,false,true,1726257540,1726421400,setl_EH2409150221,Online electronics order,,pay_EH24091300780,EH2024091500000221,order_EH24091300780,,upi,,,,,
pay_EH24090400781,payment,0,1192148,1214000,INR,21852,0,false,true,1725444000,1725557400,setl_EH2409050213,Online electronics order,,pay_EH24090400781,EH2024090500000213,order_EH24090400781,,upi,,,,,
pay_EH24090300782,payment,0,352538,359000,INR,6462,0,false,true,1725361260,1725471000,setl_EH2409040212,Online electronics order,,pay_EH24090300782,EH2024090400000212,order_EH24090300782,,upi,,,,,
pay_EH24091700783,payment,0,1163670,1185000,INR,21330,0,false,true,1726574520,1726680600,setl_EH2409180224,Online electronics order,,pay_EH24091700783,EH2024091800000224,order_EH24091700783,,card,Visa,,debit,,
pay_EH24092100784,payment,0,237644,242000,INR,4356,0,false,true,1726923780,1727112600,setl_EH2409230228,Online electronics order,,pay_EH24092100784,EH2024092300000228,order_EH24092100784,,card,Visa,,credit,,
pay_EH24091100785,payment,0,665796,678000,INR,12204,0,false,true,1726063440,1726162200,setl_EH2409120219,Online electronics order,,pay_EH24091100785,EH2024091200000219,order_EH24091100785,,netbanking,,,,,
pay_EH24092200786,payment,0,589200,600000,INR,10800,0,false,true,1727017500,1727199000,setl_EH2409240229,Online electronics order,,pay_EH24092200786,EH2024092400000229,order_EH24092200786,,card,MasterCard,,debit,,
