entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,payment_id,order_id,method,anomaly_type
pay_2024_H1_01258,payment,0,3230587,3230587,INR,58151,0,false,true,1705681166,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01258,order_2024_H1_01258,upi,
pay_2024_H1_01262,payment,0,400138,400138,INR,7202,0,false,true,1705671923,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01262,order_2024_H1_01262,card,
pay_2024_H1_01304,payment,0,1161066,1161066,INR,20899,0,false,true,1705707725,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01304,order_2024_H1_01304,upi,
pay_2024_H1_01404,payment,0,1143215,1143215,INR,20578,0,false,true,1705650279,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01404,order_2024_H1_01404,upi,
pay_2024_H1_01408,payment,0,242495,242495,INR,4365,0,false,true,1705692492,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01408,order_2024_H1_01408,upi,
pay_2024_H1_01452,payment,0,898389,898389,INR,16171,0,false,true,1705683960,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01452,order_2024_H1_01452,card,
pay_2024_H1_01482,payment,0,405102,405102,INR,7292,0,false,true,1705708112,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01482,order_2024_H1_01482,upi,
pay_2024_H1_01504,payment,0,248965,248965,INR,4481,0,false,true,1705670665,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01504,order_2024_H1_01504,card,
pay_2024_H1_01535,payment,0,204883,204883,INR,3688,0,false,true,1705648599,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01535,order_2024_H1_01535,upi,
pay_2024_H1_01536,payment,0,1328884,1328884,INR,23920,0,false,true,1705694719,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01536,order_2024_H1_01536,card,
pay_2024_H1_01557,payment,0,169522,169522,INR,3051,0,false,true,1705681076,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01557,order_2024_H1_01557,card,
pay_2024_H1_01615,payment,0,375602,375602,INR,6761,0,false,true,1705679662,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01615,order_2024_H1_01615,upi,
pay_2024_H1_01650,payment,0,970667,970667,INR,17472,0,false,true,1705685103,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01650,order_2024_H1_01650,upi,
pay_2024_H1_01670,payment,0,953411,953411,INR,17161,0,false,true,1705677897,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01670,order_2024_H1_01670,card,
pay_2024_H1_01697,payment,0,1360335,1360335,INR,24486,0,false,true,1705707487,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01697,order_2024_H1_01697,upi,
pay_2024_H1_01704,payment,0,1353231,1353231,INR,24358,0,false,true,1705658518,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01704,order_2024_H1_01704,upi,
pay_2024_H1_01705,payment,0,1123221,1123221,INR,20218,0,false,true,1705663391,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01705,order_2024_H1_01705,upi,
pay_2024_H1_01710,payment,0,7841514,7841514,INR,141147,0,false,true,1705687159,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01710,order_2024_H1_01710,upi,
pay_2024_H1_01768,payment,0,182679,182679,INR,3288,0,false,true,1705690430,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01768,order_2024_H1_01768,upi,
pay_2024_H1_01854,payment,0,3773580,3773580,INR,67924,0,false,true,1705663320,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01854,order_2024_H1_01854,upi,
pay_2024_H1_01888,payment,0,474454,474454,INR,8540,0,false,true,1705650524,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01888,order_2024_H1_01888,netbanking,
pay_2024_H1_01916,payment,0,1625092,1625092,INR,29252,0,false,true,1705662573,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01916,order_2024_H1_01916,upi,
pay_2024_H1_01929,payment,0,1164546,1164546,INR,20962,0,false,true,1705692119,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01929,order_2024_H1_01929,upi,
pay_2024_H1_01952,payment,0,12697647,12697647,INR,228558,0,false,true,1705683170,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01952,order_2024_H1_01952,upi,
pay_2024_H1_01972,payment,0,1493852,1493852,INR,26889,0,false,true,1705670929,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_01972,order_2024_H1_01972,card,
pay_2024_H1_02013,payment,0,417931,417931,INR,7523,0,false,true,1705667626,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02013,order_2024_H1_02013,upi,
pay_2024_H1_02024,payment,0,381120,381120,INR,6860,0,false,true,1705654405,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02024,order_2024_H1_02024,card,
pay_2024_H1_02040,payment,0,251309,251309,INR,4524,0,false,true,1705686711,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02040,order_2024_H1_02040,upi,
pay_2024_H1_02045,payment,0,5984583,5984583,INR,107722,0,false,true,1705665966,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02045,order_2024_H1_02045,netbanking,
pay_2024_H1_02050,payment,0,2626308,2626308,INR,47274,0,false,true,1705687042,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02050,order_2024_H1_02050,card,
pay_2024_H1_02052,payment,0,16296113,16296113,INR,293330,0,false,true,1705672245,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02052,order_2024_H1_02052,netbanking,
pay_2024_H1_02058,payment,0,4656912,4656912,INR,83824,0,false,true,1705697536,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02058,order_2024_H1_02058,card,
pay_2024_H1_02078,payment,0,5970789,5970789,INR,107474,0,false,true,1705705074,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02078,order_2024_H1_02078,upi,
pay_2024_H1_02119,payment,0,1746088,1746088,INR,31430,0,false,true,1705702021,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02119,order_2024_H1_02119,card,
pay_2024_H1_02147,payment,0,1727789,1727789,INR,31100,0,false,true,1705706060,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02147,order_2024_H1_02147,upi,
pay_2024_H1_02258,payment,0,3705363,3705363,INR,66697,0,false,true,1705684022,1705741200,set_2024_H1_00019,UTR2024H100019,pay_2024_H1_02258,order_2024_H1_02258,upi,
pay_2024_H1_00040,payment,0,242185,242185,INR,4359,0,false,true,1705784126,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00040,order_2024_H1_00040,card,
pay_2024_H1_00042,payment,0,5407081,5407081,INR,97327,0,false,true,1705743384,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00042,order_2024_H1_00042,upi,
pay_2024_H1_00043,payment,0,777421,777421,INR,13994,0,false,true,1705735312,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00043,order_2024_H1_00043,netbanking,
pay_2024_H1_00112,payment,0,1496452,1496452,INR,26936,0,false,true,1705780478,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00112,order_2024_H1_00112,card,
pay_2024_H1_00120,payment,0,5732104,5732104,INR,103178,0,false,true,1705773368,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00120,order_2024_H1_00120,netbanking,
pay_2024_H1_00137,payment,0,352997,352997,INR,6354,0,false,true,1705793696,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00137,order_2024_H1_00137,netbanking,
pay_2024_H1_00198,payment,0,1646242,1646242,INR,29632,0,false,true,1705765130,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00198,order_2024_H1_00198,card,
pay_2024_H1_00212,payment,0,754409,754409,INR,13579,0,false,true,1705758974,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00212,order_2024_H1_00212,upi,
pay_2024_H1_00215,payment,0,999353,999353,INR,17988,0,false,true,1705787839,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00215,order_2024_H1_00215,netbanking,
pay_2024_H1_00226,payment,0,339260,339260,INR,6107,0,false,true,1705789817,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00226,order_2024_H1_00226,upi,
pay_2024_H1_00249,payment,0,497267,497267,INR,8951,0,false,true,1705763461,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00249,order_2024_H1_00249,card,
pay_2024_H1_00260,payment,0,6432113,6432113,INR,115778,0,false,true,1705738940,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00260,order_2024_H1_00260,wallet,
pay_2024_H1_00273,payment,0,2870260,2870260,INR,51665,0,false,true,1705759424,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00273,order_2024_H1_00273,upi,
pay_2024_H1_00278,payment,0,1189168,1189168,INR,21405,0,false,true,1705744952,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00278,order_2024_H1_00278,netbanking,
pay_2024_H1_00300,payment,0,1608963,1608963,INR,28961,0,false,true,1705735899,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00300,order_2024_H1_00300,card,
pay_2024_H1_00342,payment,0,151686,151686,INR,2730,0,false,true,1705753323,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00342,order_2024_H1_00342,upi,
pay_2024_H1_00353,payment,0,1415638,1415638,INR,25481,0,false,true,1705778503,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00353,order_2024_H1_00353,card,
pay_2024_H1_00458,payment,0,2744588,2744588,INR,49403,0,false,true,1705776320,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00458,order_2024_H1_00458,card,
pay_2024_H1_00488,payment,0,1635029,1635029,INR,29431,0,false,true,1705736839,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00488,order_2024_H1_00488,upi,
pay_2024_H1_00497,payment,0,4887134,4887134,INR,87968,0,false,true,1705767549,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00497,order_2024_H1_00497,upi,
pay_2024_H1_00516,payment,0,17279495,17279495,INR,311031,0,false,true,1705757421,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00516,order_2024_H1_00516,upi,
pay_2024_H1_00670,payment,0,15140918,15140918,INR,272537,0,false,true,1705791186,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00670,order_2024_H1_00670,upi,
pay_2024_H1_00685,payment,0,1791142,1791142,INR,32241,0,false,true,1705747691,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00685,order_2024_H1_00685,upi,
pay_2024_H1_00688,payment,0,304263,304263,INR,5477,0,false,true,1705748887,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00688,order_2024_H1_00688,card,
pay_2024_H1_00699,payment,0,471553,471553,INR,8488,0,false,true,1705754964,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00699,order_2024_H1_00699,card,
pay_2024_H1_00711,payment,0,804637,804637,INR,14483,0,false,true,1705777142,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00711,order_2024_H1_00711,upi,
pay_2024_H1_00742,payment,0,201445,201445,INR,3626,0,false,true,1705794289,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00742,order_2024_H1_00742,card,
pay_2024_H1_00776,payment,0,2662102,2662102,INR,47918,0,false,true,1705734902,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00776,order_2024_H1_00776,card,
pay_2024_H1_00817,payment,0,1588374,1588374,INR,28591,0,false,true,1705780824,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00817,order_2024_H1_00817,card,
pay_2024_H1_00839,payment,0,4219951,4219951,INR,75959,0,false,true,1705746316,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00839,order_2024_H1_00839,netbanking,
pay_2024_H1_00843,payment,0,2774473,2774473,INR,49941,0,false,true,1705756080,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_00843,order_2024_H1_00843,card,
pay_2024_H1_01004,payment,0,1530327,1530327,INR,27546,0,false,true,1705756595,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01004,order_2024_H1_01004,upi,
pay_2024_H1_01044,payment,0,295713,295713,INR,5323,0,false,true,1705743712,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01044,order_2024_H1_01044,card,
pay_2024_H1_01057,payment,0,703061,703061,INR,12655,0,false,true,1705756364,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01057,order_2024_H1_01057,upi,
pay_2024_H1_01063,payment,0,600701,600701,INR,10813,0,false,true,1705780518,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01063,order_2024_H1_01063,card,
pay_2024_H1_01074,payment,0,1531173,1531173,INR,27561,0,false,true,1705789504,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01074,order_2024_H1_01074,upi,
pay_2024_H1_01097,payment,0,4022135,4022135,INR,72398,0,false,true,1705784573,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01097,order_2024_H1_01097,upi,
pay_2024_H1_01203,payment,0,2986998,2986998,INR,53766,0,false,true,1705772832,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01203,order_2024_H1_01203,upi,
pay_2024_H1_01209,payment,0,5647837,5647837,INR,101661,0,false,true,1705750555,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01209,order_2024_H1_01209,card,
pay_2024_H1_01211,payment,0,987048,987048,INR,17767,0,false,true,1705737347,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01211,order_2024_H1_01211,upi,
pay_2024_H1_01240,payment,0,174810,174810,INR,3147,0,false,true,1705751420,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01240,order_2024_H1_01240,upi,
pay_2024_H1_01252,payment,0,8497413,8497413,INR,152953,0,false,true,1705780881,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01252,order_2024_H1_01252,card,
pay_2024_H1_01265,payment,0,1701356,1701356,INR,30624,0,false,true,1705792299,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01265,order_2024_H1_01265,upi,
pay_2024_H1_01269,payment,0,232048,232048,INR,4177,0,false,true,1705759070,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01269,order_2024_H1_01269,card,
pay_2024_H1_01311,payment,0,14417439,14417439,INR,259514,0,false,true,1705747993,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01311,order_2024_H1_01311,card,
pay_2024_H1_01385,payment,0,319657,319657,INR,5754,0,false,true,1705783958,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01385,order_2024_H1_01385,upi,
pay_2024_H1_01406,payment,0,5994328,5994328,INR,107898,0,false,true,1705735892,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01406,order_2024_H1_01406,card,
pay_2024_H1_01457,payment,0,429450,429450,INR,7730,0,false,true,1705789543,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01457,order_2024_H1_01457,upi,
pay_2024_H1_01501,payment,0,227842,227842,INR,4101,0,false,true,1705768877,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01501,order_2024_H1_01501,card,
pay_2024_H1_01544,payment,0,394435,394435,INR,7100,0,false,true,1705739442,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01544,order_2024_H1_01544,card,
pay_2024_H1_01553,payment,0,254773,254773,INR,4586,0,false,true,1705743217,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01553,order_2024_H1_01553,upi,
pay_2024_H1_01629,payment,0,1271203,1271203,INR,22882,0,false,true,1705756792,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01629,order_2024_H1_01629,upi,
pay_2024_H1_01648,payment,0,14272350,14272350,INR,256902,0,false,true,1705780832,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01648,order_2024_H1_01648,card,
pay_2024_H1_01665,payment,0,15249896,15249896,INR,274498,0,false,true,1705740174,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01665,order_2024_H1_01665,upi,
pay_2024_H1_01736,payment,0,3356866,3356866,INR,60424,0,false,true,1705791437,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01736,order_2024_H1_01736,card,
pay_2024_H1_01802,payment,0,5566283,5566283,INR,100193,0,false,true,1705793072,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01802,order_2024_H1_01802,upi,
pay_2024_H1_01804,payment,0,1735878,1735878,INR,31246,0,false,true,1705787756,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01804,order_2024_H1_01804,card,
pay_2024_H1_01810,payment,0,189396,189396,INR,3409,0,false,true,1705765877,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01810,order_2024_H1_01810,card,
pay_2024_H1_01912,payment,0,1682775,1682775,INR,30290,0,false,true,1705790463,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01912,order_2024_H1_01912,upi,
pay_2024_H1_01921,payment,0,16118001,16118001,INR,290124,0,false,true,1705792484,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_01921,order_2024_H1_01921,upi,
pay_2024_H1_02006,payment,0,1933080,1933080,INR,34795,0,false,true,1705792175,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02006,order_2024_H1_02006,upi,
pay_2024_H1_02014,payment,0,10076718,10076718,INR,181381,0,false,true,1705738487,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02014,order_2024_H1_02014,card,
pay_2024_H1_02015,payment,0,1635297,1635297,INR,29435,0,false,true,1705761483,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02015,order_2024_H1_02015,upi,
pay_2024_H1_02043,payment,0,434756,434756,INR,7826,0,false,true,1705766193,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02043,order_2024_H1_02043,card,
pay_2024_H1_02068,payment,0,1248170,1248170,INR,22467,0,false,true,1705786571,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02068,order_2024_H1_02068,upi,
pay_2024_H1_02080,payment,0,5797410,5797410,INR,104353,0,false,true,1705777570,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02080,order_2024_H1_02080,card,
pay_2024_H1_02102,payment,0,2182708,2182708,INR,39289,0,false,true,1705759063,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02102,order_2024_H1_02102,upi,
pay_2024_H1_02157,payment,0,4743195,4743195,INR,85378,0,false,true,1705773901,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02157,order_2024_H1_02157,upi,
pay_2024_H1_02172,payment,0,378342,378342,INR,6810,0,false,true,1705775887,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02172,order_2024_H1_02172,upi,
pay_2024_H1_02195,payment,0,2052124,2052124,INR,36938,0,false,true,1705784983,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02195,order_2024_H1_02195,wallet,
pay_2024_H1_02247,payment,0,10029222,10029222,INR,180526,0,false,true,1705739984,1705827600,set_2024_H1_00020,UTR2024H100020,pay_2024_H1_02247,order_2024_H1_02247,card,
pay_2024_H1_00118,payment,0,1474919,1474919,INR,26549,0,false,true,1705840242,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00118,order_2024_H1_00118,card,
pay_2024_H1_00125,payment,0,1203540,1203540,INR,21664,0,false,true,1705839374,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00125,order_2024_H1_00125,upi,
pay_2024_H1_00141,payment,0,715295,715295,INR,12875,0,false,true,1705831781,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00141,order_2024_H1_00141,card,
pay_2024_H1_00180,payment,0,407517,407517,INR,7335,0,false,true,1705869509,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00180,order_2024_H1_00180,upi,
pay_2024_H1_00238,payment,0,392885,392885,INR,7072,0,false,true,1705880023,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00238,order_2024_H1_00238,card,
pay_2024_H1_00242,payment,0,2943271,2943271,INR,52979,0,false,true,1705834502,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00242,order_2024_H1_00242,upi,
pay_2024_H1_00303,payment,0,10482010,10482010,INR,188676,0,false,true,1705842773,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00303,order_2024_H1_00303,upi,
pay_2024_H1_00310,payment,0,2814035,2814035,INR,50653,0,false,true,1705863881,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00310,order_2024_H1_00310,upi,
pay_2024_H1_00430,payment,0,4444405,4444405,INR,79999,0,false,true,1705835365,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00430,order_2024_H1_00430,upi,
pay_2024_H1_00462,payment,0,359689,359689,INR,6474,0,false,true,1705835267,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00462,order_2024_H1_00462,upi,
pay_2024_H1_00478,payment,0,1437804,1437804,INR,25880,0,false,true,1705857275,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00478,order_2024_H1_00478,upi,
pay_2024_H1_00485,payment,0,353187,353187,INR,6357,0,false,true,1705848668,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00485,order_2024_H1_00485,upi,
pay_2024_H1_00493,payment,0,1432534,1432534,INR,25786,0,false,true,1705870923,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00493,order_2024_H1_00493,wallet,
pay_2024_H1_00507,payment,0,1651534,1651534,INR,29728,0,false,true,1705846741,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00507,order_2024_H1_00507,upi,
pay_2024_H1_00532,payment,0,156237,156237,INR,2812,0,false,true,1705856120,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00532,order_2024_H1_00532,upi,
pay_2024_H1_00548,payment,0,2599063,2599063,INR,46783,0,false,true,1705872755,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00548,order_2024_H1_00548,card,
pay_2024_H1_00549,payment,0,4147442,4147442,INR,74654,0,false,true,1705855559,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00549,order_2024_H1_00549,upi,
pay_2024_H1_00588,payment,0,14002054,14002054,INR,252037,0,false,true,1705838230,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00588,order_2024_H1_00588,card,
pay_2024_H1_00638,payment,0,2341609,2341609,INR,42149,0,false,true,1705822815,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00638,order_2024_H1_00638,card,
pay_2024_H1_00715,payment,0,581057,581057,INR,10459,0,false,true,1705871849,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00715,order_2024_H1_00715,upi,
pay_2024_H1_00723,payment,0,233573,233573,INR,4204,0,false,true,1705852828,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00723,order_2024_H1_00723,upi,
pay_2024_H1_00762,payment,0,475765,475765,INR,8564,0,false,true,1705860407,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00762,order_2024_H1_00762,upi,
pay_2024_H1_00764,payment,0,1701258,1701258,INR,30623,0,false,true,1705824037,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00764,order_2024_H1_00764,netbanking,
pay_2024_H1_00768,payment,0,4866700,4866700,INR,87601,0,false,true,1705834099,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00768,order_2024_H1_00768,card,
pay_2024_H1_00781,payment,0,2785253,2785253,INR,50135,0,false,true,1705875664,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00781,order_2024_H1_00781,card,
pay_2024_H1_00798,payment,0,349188,349188,INR,6285,0,false,true,1705871899,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00798,order_2024_H1_00798,upi,
pay_2024_H1_00823,payment,0,427277,427277,INR,7691,0,false,true,1705834663,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00823,order_2024_H1_00823,netbanking,
pay_2024_H1_00844,payment,0,1890270,1890270,INR,34025,0,false,true,1705846008,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00844,order_2024_H1_00844,upi,
pay_2024_H1_00926,payment,0,421250,421250,INR,7582,0,false,true,1705870452,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00926,order_2024_H1_00926,card,
pay_2024_H1_00928,payment,0,388886,388886,INR,7000,0,false,true,1705875389,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00928,order_2024_H1_00928,upi,
pay_2024_H1_00953,payment,0,4695454,4695454,INR,84518,0,false,true,1705829656,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00953,order_2024_H1_00953,upi,
pay_2024_H1_00989,payment,0,2327284,2327284,INR,41891,0,false,true,1705822216,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00989,order_2024_H1_00989,card,
pay_2024_H1_00990,payment,0,437110,437110,INR,7868,0,false,true,1705833457,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_00990,order_2024_H1_00990,upi,
pay_2024_H1_01030,payment,0,182660,182660,INR,3288,0,false,true,1705842940,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01030,order_2024_H1_01030,upi,
pay_2024_H1_01056,payment,0,1478433,1478433,INR,26612,0,false,true,1705847536,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01056,order_2024_H1_01056,card,
pay_2024_H1_01060,payment,0,473457,473457,INR,8522,0,false,true,1705865323,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01060,order_2024_H1_01060,netbanking,
pay_2024_H1_01122,payment,0,1546624,1546624,INR,27839,0,false,true,1705856302,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01122,order_2024_H1_01122,netbanking,
pay_2024_H1_01146,payment,0,4493065,4493065,INR,80875,0,false,true,1705868863,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01146,order_2024_H1_01146,upi,
pay_2024_H1_01164,payment,0,892743,892743,INR,16069,0,false,true,1705839149,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01164,order_2024_H1_01164,card,
pay_2024_H1_01219,payment,0,306928,306928,INR,5525,0,false,true,1705835641,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01219,order_2024_H1_01219,upi,
pay_2024_H1_01293,payment,0,10991774,10991774,INR,197852,0,false,true,1705831005,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01293,order_2024_H1_01293,card,
pay_2024_H1_01306,payment,0,1838309,1838309,INR,33090,0,false,true,1705826558,1705914000,set_2024_H1_00021,UTR2024H100021,pay_2024_H1_01306,order_2024_H1_01306,upi,
