id,entity,amount,currency,payment_id,created_at,created_date,receipt,status,speed_requested,speed_processed,acquirer_utr,anomaly_type,duplicate_of_refund_id
rfnd_2026_H1_157,refund,78900,INR,pay_2026_H1_14937,1778720435,2026-05-14,rcpt_2026_H1_rf_157,processed,normal,normal,UTR_2026_H1_RF_157,,
rfnd_2026_H1_158,refund,558000,INR,pay_2026_H1_16810,1780010615,2026-05-28,rcpt_2026_H1_rf_158,processed,normal,normal,UTR_2026_H1_RF_158,,
rfnd_2026_H1_159,refund,1776900,INR,pay_2026_H1_11540,1776042668,2026-04-13,rcpt_2026_H1_rf_159,processed,normal,normal,UTR_2026_H1_RF_159,,
rfnd_2026_H1_160,refund,783700,INR,pay_2026_H1_02150,1768895290,2026-01-20,rcpt_2026_H1_rf_160,processed,normal,normal,UTR_2026_H1_RF_160,,
rfnd_2026_H1_161,refund,2171400,INR,pay_2026_H1_10219,1773593269,2026-03-15,rcpt_2026_H1_rf_161,processed,normal,normal,UTR_2026_H1_RF_161,,
rfnd_2026_H1_162,refund,140900,INR,pay_2026_H1_07793,1775012368,2026-04-01,rcpt_2026_H1_rf_162,processed,normal,normal,UTR_2026_H1_RF_162,,
rfnd_2026_H1_163,refund,389500,INR,pay_2026_H1_02117,1767618047,2026-01-05,rcpt_2026_H1_rf_163,processed,normal,normal,UTR_2026_H1_RF_163,,
rfnd_2026_H1_164,refund,614900,INR,pay_2026_H1_02884,1770082711,2026-02-03,rcpt_2026_H1_rf_164,processed,normal,normal,UTR_2026_H1_RF_164,,
rfnd_2026_H1_165,refund,336400,INR,pay_2026_H1_02212,1770000154,2026-02-02,rcpt_2026_H1_rf_165,processed,normal,normal,UTR_2026_H1_RF_165,,
rfnd_2026_H1_166,refund,199900,INR,pay_2026_H1_04260,1772191770,2026-02-27,rcpt_2026_H1_rf_166,processed,normal,normal,UTR_2026_H1_RF_166,,
rfnd_2026_H1_167,refund,120000,INR,pay_2026_H1_01516,1769661625,2026-01-29,rcpt_2026_H1_rf_167,processed,normal,normal,UTR_2026_H1_RF_167,,
rfnd_2026_H1_168,refund,207600,INR,pay_2026_H1_20270,1782911870,2026-07-01,rcpt_2026_H1_rf_168,processed,normal,normal,UTR_2026_H1_RF_168,,
rfnd_2026_H1_169,refund,6761400,INR,pay_2026_H1_01501,1768632644,2026-01-17,rcpt_2026_H1_rf_169,processed,normal,normal,UTR_2026_H1_RF_169,,
rfnd_2026_H1_170,refund,9483600,INR,pay_2026_H1_07016,1775050372,2026-04-01,rcpt_2026_H1_rf_170,processed,normal,normal,UTR_2026_H1_RF_170,,
rfnd_2026_H1_171,refund,6133300,INR,pay_2026_H1_15504,1780482023,2026-06-03,rcpt_2026_H1_rf_171,processed,normal,normal,UTR_2026_H1_RF_171,,
rfnd_2026_H1_172,refund,310300,INR,pay_2026_H1_00957,1769308895,2026-01-25,rcpt_2026_H1_rf_172,processed,normal,normal,UTR_2026_H1_RF_172,,
rfnd_2026_H1_173,refund,2257000,INR,pay_2026_H1_09111,1775703875,2026-04-09,rcpt_2026_H1_rf_173,processed,normal,normal,UTR_2026_H1_RF_173,,
rfnd_2026_H1_174,refund,278300,INR,pay_2026_H1_01264,1769377552,2026-01-25,rcpt_2026_H1_rf_174,processed,normal,normal,UTR_2026_H1_RF_174,,
rfnd_2026_H1_175,refund,1037600,INR,pay_2026_H1_12504,1778122992,2026-05-07,rcpt_2026_H1_rf_175,processed,normal,normal,UTR_2026_H1_RF_175,,
rfnd_2026_H1_176,refund,1598200,INR,pay_2026_H1_16191,1780921640,2026-06-08,rcpt_2026_H1_rf_176,processed,normal,normal,UTR_2026_H1_RF_176,,
rfnd_2026_H1_177,refund,1948400,INR,pay_2026_H1_08716,1774832789,2026-03-30,rcpt_2026_H1_rf_177,processed,normal,normal,UTR_2026_H1_RF_177,,
rfnd_2026_H1_178,refund,242000,INR,pay_2026_H1_14243,1780023585,2026-05-29,rcpt_2026_H1_rf_178,processed,normal,normal,UTR_2026_H1_RF_178,,
rfnd_2026_H1_179,refund,1311200,INR,pay_2026_H1_01376,1769308721,2026-01-25,rcpt_2026_H1_rf_179,processed,normal,normal,UTR_2026_H1_RF_179,,
rfnd_2026_H1_180,refund,1416000,INR,pay_2026_H1_09363,1773001835,2026-03-08,rcpt_2026_H1_rf_180,processed,normal,normal,UTR_2026_H1_RF_180,,
rfnd_2026_H1_181,refund,838800,INR,pay_2026_H1_09774,1775717226,2026-04-09,rcpt_2026_H1_rf_181,processed,normal,normal,UTR_2026_H1_RF_181,,
rfnd_2026_H1_182,refund,167400,INR,pay_2026_H1_17562,1782337321,2026-06-24,rcpt_2026_H1_rf_182,processed,normal,normal,UTR_2026_H1_RF_182,,
rfnd_2026_H1_183,refund,2951000,INR,pay_2026_H1_03491,1771173587,2026-02-15,rcpt_2026_H1_rf_183,processed,normal,normal,UTR_2026_H1_RF_183,,
rfnd_2026_H1_184,refund,840800,INR,pay_2026_H1_15243,1780833754,2026-06-07,rcpt_2026_H1_rf_184,processed,normal,normal,UTR_2026_H1_RF_184,,
rfnd_2026_H1_185,refund,298500,INR,pay_2026_H1_07664,1774039469,2026-03-20,rcpt_2026_H1_rf_185,processed,normal,normal,UTR_2026_H1_RF_185,,
rfnd_2026_H1_186,refund,173200,INR,pay_2026_H1_01992,1770253508,2026-02-05,rcpt_2026_H1_rf_186,processed,normal,normal,UTR_2026_H1_RF_186,,
rfnd_2026_H1_187,refund,1259400,INR,pay_2026_H1_11729,1777378411,2026-04-28,rcpt_2026_H1_rf_187,processed,normal,normal,UTR_2026_H1_RF_187,,
rfnd_2026_H1_188,refund,192500,INR,pay_2026_H1_14541,1778991875,2026-05-17,rcpt_2026_H1_rf_188,processed,normal,normal,UTR_2026_H1_RF_188,,
rfnd_2026_H1_189,refund,180000,INR,pay_2026_H1_03104,1769799273,2026-01-30,rcpt_2026_H1_rf_189,processed,normal,normal,UTR_2026_H1_RF_189,,
rfnd_2026_H1_190,refund,730300,INR,pay_2026_H1_14242,1780674742,2026-06-05,rcpt_2026_H1_rf_190,processed,normal,normal,UTR_2026_H1_RF_190,,
rfnd_2026_H1_191,refund,1326000,INR,pay_2026_H1_05228,1772175820,2026-02-27,rcpt_2026_H1_rf_191,processed,normal,normal,UTR_2026_H1_RF_191,,
rfnd_2026_H1_192,refund,92800,INR,pay_2026_H1_14217,1780257388,2026-05-31,rcpt_2026_H1_rf_192,processed,normal,normal,UTR_2026_H1_RF_192,,
rfnd_2026_H1_193,refund,478200,INR,pay_2026_H1_07600,1774651063,2026-03-27,rcpt_2026_H1_rf_193,processed,normal,normal,UTR_2026_H1_RF_193,,
rfnd_2026_H1_194,refund,586600,INR,pay_2026_H1_13672,1777220112,2026-04-26,rcpt_2026_H1_rf_194,processed,normal,normal,UTR_2026_H1_RF_194,,
rfnd_2026_H1_195,refund,407200,INR,pay_2026_H1_09449,1774472678,2026-03-25,rcpt_2026_H1_rf_195,processed,normal,normal,UTR_2026_H1_RF_195,,
rfnd_2026_H1_196,refund,364100,INR,pay_2026_H1_12554,1776681993,2026-04-20,rcpt_2026_H1_rf_196,processed,normal,normal,UTR_2026_H1_RF_196,,
rfnd_2026_H1_197,refund,377900,INR,pay_2026_H1_18515,1782939515,2026-07-01,rcpt_2026_H1_rf_197,processed,normal,normal,UTR_2026_H1_RF_197,,
rfnd_2026_H1_198,refund,1264700,INR,pay_2026_H1_09754,1773430821,2026-03-13,rcpt_2026_H1_rf_198,processed,normal,normal,UTR_2026_H1_RF_198,,
rfnd_2026_H1_199,refund,6164300,INR,pay_2026_H1_15006,1778632955,2026-05-13,rcpt_2026_H1_rf_199,processed,normal,normal,UTR_2026_H1_RF_199,,
rfnd_2026_H1_200,refund,1033900,INR,pay_2026_H1_09533,1773837934,2026-03-18,rcpt_2026_H1_rf_200,processed,normal,normal,UTR_2026_H1_RF_200,,
rfnd_2026_H1_201,refund,1957600,INR,pay_2026_H1_01814,1768487975,2026-01-15,rcpt_2026_H1_rf_201,processed,normal,normal,UTR_2026_H1_RF_201,,
rfnd_2026_H1_202,refund,291700,INR,pay_2026_H1_17949,1781338259,2026-06-13,rcpt_2026_H1_rf_202,processed,normal,normal,UTR_2026_H1_RF_202,,
rfnd_2026_H1_203,refund,629300,INR,pay_2026_H1_09658,1774659629,2026-03-28,rcpt_2026_H1_rf_203,processed,normal,normal,UTR_2026_H1_RF_203,,
rfnd_2026_H1_204,refund,1496700,INR,pay_2026_H1_09876,1773298043,2026-03-12,rcpt_2026_H1_rf_204,processed,normal,normal,UTR_2026_H1_RF_204,,
rfnd_2026_H1_205,refund,362800,INR,pay_2026_H1_16338,1780007873,2026-05-28,rcpt_2026_H1_rf_205,processed,normal,normal,UTR_2026_H1_RF_205,,
rfnd_2026_H1_206,refund,165400,INR,pay_2026_H1_02395,1769581842,2026-01-28,rcpt_2026_H1_rf_206,processed,normal,normal,UTR_2026_H1_RF_206,,
rfnd_2026_H1_207,refund,218000,INR,pay_2026_H1_06842,1776097592,2026-04-13,rcpt_2026_H1_rf_207,processed,normal,normal,UTR_2026_H1_RF_207,,
rfnd_2026_H1_208,refund,445900,INR,pay_2026_H1_04584,1772317065,2026-02-28,rcpt_2026_H1_rf_208,processed,normal,normal,UTR_2026_H1_RF_208,,
rfnd_2026_H1_209,refund,342700,INR,pay_2026_H1_08545,1774317144,2026-03-24,rcpt_2026_H1_rf_209,processed,normal,normal,UTR_2026_H1_RF_209,,
rfnd_2026_H1_210,refund,2012300,INR,pay_2026_H1_09365,1774747223,2026-03-29,rcpt_2026_H1_rf_210,processed,normal,normal,UTR_2026_H1_RF_210,,
rfnd_2026_H1_211,refund,1316400,INR,pay_2026_H1_10714,1775959301,2026-04-12,rcpt_2026_H1_rf_211,processed,normal,normal,UTR_2026_H1_RF_211,,
rfnd_2026_H1_212,refund,888000,INR,pay_2026_H1_05389,1771955681,2026-02-24,rcpt_2026_H1_rf_212,processed,normal,normal,UTR_2026_H1_RF_212,,
rfnd_2026_H1_213,refund,1075300,INR,pay_2026_H1_13653,1775429280,2026-04-05,rcpt_2026_H1_rf_213,processed,normal,normal,UTR_2026_H1_RF_213,,
rfnd_2026_H1_214,refund,467800,INR,pay_2026_H1_19173,1782729074,2026-06-29,rcpt_2026_H1_rf_214,processed,normal,normal,UTR_2026_H1_RF_214,,
rfnd_2026_H1_215,refund,1290600,INR,pay_2026_H1_06625,1771985363,2026-02-25,rcpt_2026_H1_rf_215,processed,normal,normal,UTR_2026_H1_RF_215,,
rfnd_2026_H1_216,refund,949400,INR,pay_2026_H1_05692,1770646222,2026-02-09,rcpt_2026_H1_rf_216,processed,normal,normal,UTR_2026_H1_RF_216,,
rfnd_2026_H1_217,refund,1318100,INR,pay_2026_H1_03168,1770933798,2026-02-12,rcpt_2026_H1_rf_217,processed,normal,normal,UTR_2026_H1_RF_217,,
rfnd_2026_H1_218,refund,292900,INR,pay_2026_H1_15548,1779254200,2026-05-20,rcpt_2026_H1_rf_218,processed,normal,normal,UTR_2026_H1_RF_218,,
rfnd_2026_H1_219,refund,2493000,INR,pay_2026_H1_05219,1772090907,2026-02-26,rcpt_2026_H1_rf_219,processed,normal,normal,UTR_2026_H1_RF_219,,
rfnd_2026_H1_220,refund,2883400,INR,pay_2026_H1_20041,1781423522,2026-06-14,rcpt_2026_H1_rf_220,processed,normal,normal,UTR_2026_H1_RF_220,,
rfnd_2026_H1_221,refund,245000,INR,pay_2026_H1_08510,1773176117,2026-03-10,rcpt_2026_H1_rf_221,processed,normal,normal,UTR_2026_H1_RF_221,,
rfnd_2026_H1_222,refund,1091000,INR,pay_2026_H1_04415,1771471662,2026-02-19,rcpt_2026_H1_rf_222,processed,normal,normal,UTR_2026_H1_RF_222,,
rfnd_2026_H1_223,refund,158600,INR,pay_2026_H1_09578,1775438180,2026-04-06,rcpt_2026_H1_rf_223,processed,normal,normal,UTR_2026_H1_RF_223,,
rfnd_2026_H1_224,refund,198300,INR,pay_2026_H1_02948,1768418065,2026-01-14,rcpt_2026_H1_rf_224,processed,normal,normal,UTR_2026_H1_RF_224,,
rfnd_2026_H1_225,refund,1161400,INR,pay_2026_H1_03192,1771987281,2026-02-25,rcpt_2026_H1_rf_225,processed,normal,normal,UTR_2026_H1_RF_225,,
rfnd_2026_H1_226,refund,775300,INR,pay_2026_H1_10232,1773555014,2026-03-15,rcpt_2026_H1_rf_226,processed,normal,normal,UTR_2026_H1_RF_226,,
rfnd_2026_H1_227,refund,126000,INR,pay_2026_H1_10406,1775154293,2026-04-02,rcpt_2026_H1_rf_227,processed,normal,normal,UTR_2026_H1_RF_227,,
rfnd_2026_H1_228,refund,3968800,INR,pay_2026_H1_10707,1778207636,2026-05-08,rcpt_2026_H1_rf_228,processed,normal,normal,UTR_2026_H1_RF_228,,
rfnd_2026_H1_229,refund,199200,INR,pay_2026_H1_06030,1772961276,2026-03-08,rcpt_2026_H1_rf_229,processed,normal,normal,UTR_2026_H1_RF_229,,
rfnd_2026_H1_230,refund,174900,INR,pay_2026_H1_08626,1773189907,2026-03-11,rcpt_2026_H1_rf_230,processed,normal,normal,UTR_2026_H1_RF_230,,
rfnd_2026_H1_231,refund,1459100,INR,pay_2026_H1_20659,1782305681,2026-06-24,rcpt_2026_H1_rf_231,processed,normal,normal,UTR_2026_H1_RF_231,,
rfnd_2026_H1_232,refund,766400,INR,pay_2026_H1_16818,1778384288,2026-05-10,rcpt_2026_H1_rf_232,processed,normal,normal,UTR_2026_H1_RF_232,,
rfnd_2026_H1_233,refund,2659400,INR,pay_2026_H1_04325,1770454902,2026-02-07,rcpt_2026_H1_rf_233,processed,normal,normal,UTR_2026_H1_RF_233,,
rfnd_2026_H1_234,refund,571800,INR,pay_2026_H1_19594,1783235908,2026-07-05,rcpt_2026_H1_rf_234,processed,normal,normal,UTR_2026_H1_RF_234,,
rfnd_2026_H1_235,refund,2296000,INR,pay_2026_H1_11543,1778529686,2026-05-11,rcpt_2026_H1_rf_235,processed,normal,normal,UTR_2026_H1_RF_235,,
rfnd_2026_H1_236,refund,1716900,INR,pay_2026_H1_19674,1783082878,2026-07-03,rcpt_2026_H1_rf_236,processed,normal,normal,UTR_2026_H1_RF_236,,
rfnd_2026_H1_237,refund,76100,INR,pay_2026_H1_03427,1771316698,2026-02-17,rcpt_2026_H1_rf_237,processed,normal,normal,UTR_2026_H1_RF_237,,
rfnd_2026_H1_238,refund,44900,INR,pay_2026_H1_13352,1775418357,2026-04-05,rcpt_2026_H1_rf_238,processed,normal,normal,UTR_2026_H1_RF_238,,
rfnd_2026_H1_239,refund,824700,INR,pay_2026_H1_16241,1780169651,2026-05-30,rcpt_2026_H1_rf_239,processed,normal,normal,UTR_2026_H1_RF_239,,
rfnd_2026_H1_240,refund,989700,INR,pay_2026_H1_17875,1781975115,2026-06-20,rcpt_2026_H1_rf_240,processed,normal,normal,UTR_2026_H1_RF_240,,
rfnd_2026_H1_241,refund,248200,INR,pay_2026_H1_05755,1771286744,2026-02-17,rcpt_2026_H1_rf_241,processed,normal,normal,UTR_2026_H1_RF_241,,
rfnd_2026_H1_242,refund,1175500,INR,pay_2026_H1_02849,1768229095,2026-01-12,rcpt_2026_H1_rf_242,processed,normal,normal,UTR_2026_H1_RF_242,,
rfnd_2026_H1_243,refund,902300,INR,pay_2026_H1_07853,1775195201,2026-04-03,rcpt_2026_H1_rf_243,processed,normal,normal,UTR_2026_H1_RF_243,,
rfnd_2026_H1_244,refund,1591000,INR,pay_2026_H1_20165,1781104138,2026-06-10,rcpt_2026_H1_rf_244,processed,normal,normal,UTR_2026_H1_RF_244,,
rfnd_2026_H1_245,refund,332800,INR,pay_2026_H1_01588,1769938613,2026-02-01,rcpt_2026_H1_rf_245,processed,normal,normal,UTR_2026_H1_RF_245,,
rfnd_2026_H1_246,refund,162100,INR,pay_2026_H1_07227,1773216198,2026-03-11,rcpt_2026_H1_rf_246,processed,normal,normal,UTR_2026_H1_RF_246,,
rfnd_2026_H1_247,refund,1760700,INR,pay_2026_H1_09196,1774780027,2026-03-29,rcpt_2026_H1_rf_247,processed,normal,normal,UTR_2026_H1_RF_247,,
rfnd_2026_H1_248,refund,2141900,INR,pay_2026_H1_17858,1782262139,2026-06-24,rcpt_2026_H1_rf_248,processed,normal,normal,UTR_2026_H1_RF_248,,
rfnd_2026_H1_249,refund,428700,INR,pay_2026_H1_03946,1772084741,2026-02-26,rcpt_2026_H1_rf_249,processed,normal,normal,UTR_2026_H1_RF_249,,
rfnd_2026_H1_250,refund,298000,INR,pay_2026_H1_20521,1781987303,2026-06-20,rcpt_2026_H1_rf_250,processed,normal,normal,UTR_2026_H1_RF_250,,
rfnd_2026_H1_251,refund,434900,INR,pay_2026_H1_06511,1771637708,2026-02-21,rcpt_2026_H1_rf_251,processed,normal,normal,UTR_2026_H1_RF_251,,
rfnd_2026_H1_252,refund,775100,INR,pay_2026_H1_15184,1780504881,2026-06-03,rcpt_2026_H1_rf_252,processed,normal,normal,UTR_2026_H1_RF_252,,
rfnd_2026_H1_253,refund,903800,INR,pay_2026_H1_10235,1773066819,2026-03-09,rcpt_2026_H1_rf_253,processed,normal,normal,UTR_2026_H1_RF_253,,
rfnd_2026_H1_254,refund,7949000,INR,pay_2026_H1_14797,1780934870,2026-06-08,rcpt_2026_H1_rf_254,processed,normal,normal,UTR_2026_H1_RF_254,,
rfnd_2026_H1_255,refund,4353500,INR,pay_2026_H1_06130,1772528973,2026-03-03,rcpt_2026_H1_rf_255,processed,normal,normal,UTR_2026_H1_RF_255,,
rfnd_2026_H1_256,refund,199100,INR,pay_2026_H1_01962,1769713896,2026-01-29,rcpt_2026_H1_rf_256,processed,normal,normal,UTR_2026_H1_RF_256,,
rfnd_2026_H1_257,refund,137600,INR,pay_2026_H1_17454,1780733314,2026-06-06,rcpt_2026_H1_rf_257,processed,normal,normal,UTR_2026_H1_RF_257,,
rfnd_2026_H1_258,refund,1194100,INR,pay_2026_H1_13247,1776745867,2026-04-21,rcpt_2026_H1_rf_258,processed,normal,normal,UTR_2026_H1_RF_258,,
rfnd_2026_H1_259,refund,285500,INR,pay_2026_H1_04076,1770962077,2026-02-13,rcpt_2026_H1_rf_259,processed,normal,normal,UTR_2026_H1_RF_259,,
rfnd_2026_H1_260,refund,2758800,INR,pay_2026_H1_11572,1776641947,2026-04-19,rcpt_2026_H1_rf_260,processed,normal,normal,UTR_2026_H1_RF_260,,
rfnd_2026_H1_261,refund,1025800,INR,pay_2026_H1_13248,1777567874,2026-04-30,rcpt_2026_H1_rf_261,processed,normal,normal,UTR_2026_H1_RF_261,,
rfnd_2026_H1_262,refund,92000,INR,pay_2026_H1_16349,1777945849,2026-05-05,rcpt_2026_H1_rf_262,processed,normal,normal,UTR_2026_H1_RF_262,,
rfnd_2026_H1_263,refund,15641900,INR,pay_2026_H1_02496,1769454396,2026-01-26,rcpt_2026_H1_rf_263,processed,normal,normal,UTR_2026_H1_RF_263,,
rfnd_2026_H1_264,refund,1060700,INR,pay_2026_H1_12999,1775998675,2026-04-12,rcpt_2026_H1_rf_264,processed,normal,normal,UTR_2026_H1_RF_264,,
rfnd_2026_H1_265,refund,122500,INR,pay_2026_H1_03908,1772159272,2026-02-27,rcpt_2026_H1_rf_265,processed,normal,normal,UTR_2026_H1_RF_265,,
rfnd_2026_H1_266,refund,1023700,INR,pay_2026_H1_02805,1767847006,2026-01-08,rcpt_2026_H1_rf_266,processed,normal,normal,UTR_2026_H1_RF_266,,
rfnd_2026_H1_267,refund,225800,INR,pay_2026_H1_15133,1779492081,2026-05-22,rcpt_2026_H1_rf_267,processed,normal,normal,UTR_2026_H1_RF_267,,
rfnd_2026_H1_268,refund,197500,INR,pay_2026_H1_01130,1767455107,2026-01-03,rcpt_2026_H1_rf_268,processed,normal,normal,UTR_2026_H1_RF_268,,
rfnd_2026_H1_269,refund,881700,INR,pay_2026_H1_10701,1777158638,2026-04-25,rcpt_2026_H1_rf_269,processed,normal,normal,UTR_2026_H1_RF_269,,
rfnd_2026_H1_270,refund,219000,INR,pay_2026_H1_12611,1777744516,2026-05-02,rcpt_2026_H1_rf_270,processed,normal,normal,UTR_2026_H1_RF_270,,
rfnd_2026_H1_271,refund,1952300,INR,pay_2026_H1_13705,1776138650,2026-04-14,rcpt_2026_H1_rf_271,processed,normal,normal,UTR_2026_H1_RF_271,,
rfnd_2026_H1_272,refund,2298500,INR,pay_2026_H1_16667,1781082397,2026-06-10,rcpt_2026_H1_rf_272,processed,normal,normal,UTR_2026_H1_RF_272,,
rfnd_2026_H1_273,refund,144600,INR,pay_2026_H1_01251,1770270964,2026-02-05,rcpt_2026_H1_rf_273,processed,normal,normal,UTR_2026_H1_RF_273,,
rfnd_2026_H1_274,refund,1804700,INR,pay_2026_H1_15089,1780510350,2026-06-03,rcpt_2026_H1_rf_274,processed,normal,normal,UTR_2026_H1_RF_274,,
rfnd_2026_H1_275,refund,231100,INR,pay_2026_H1_14505,1779682374,2026-05-25,rcpt_2026_H1_rf_275,processed,normal,normal,UTR_2026_H1_RF_275,,
rfnd_2026_H1_276,refund,97200,INR,pay_2026_H1_17366,1780919487,2026-06-08,rcpt_2026_H1_rf_276,processed,normal,normal,UTR_2026_H1_RF_276,,
rfnd_2026_H1_277,refund,1498000,INR,pay_2026_H1_01312,1767738129,2026-01-06,rcpt_2026_H1_rf_277,processed,normal,normal,UTR_2026_H1_RF_277,,
rfnd_2026_H1_278,refund,698800,INR,pay_2026_H1_16788,1780198958,2026-05-31,rcpt_2026_H1_rf_278,processed,normal,normal,UTR_2026_H1_RF_278,,
rfnd_2026_H1_279,refund,170600,INR,pay_2026_H1_08963,1773463097,2026-03-14,rcpt_2026_H1_rf_279,processed,normal,normal,UTR_2026_H1_RF_279,,
rfnd_2026_H1_280,refund,2004100,INR,pay_2026_H1_09259,1773072549,2026-03-09,rcpt_2026_H1_rf_280,processed,normal,normal,UTR_2026_H1_RF_280,,
rfnd_2026_H1_281,refund,153200,INR,pay_2026_H1_10879,1778167609,2026-05-07,rcpt_2026_H1_rf_281,processed,normal,normal,UTR_2026_H1_RF_281,,
rfnd_2026_H1_282,refund,2422600,INR,pay_2026_H1_04729,1772557662,2026-03-03,rcpt_2026_H1_rf_282,processed,normal,normal,UTR_2026_H1_RF_282,,
rfnd_2026_H1_283,refund,381200,INR,pay_2026_H1_12010,1777994428,2026-05-05,rcpt_2026_H1_rf_283,processed,normal,normal,UTR_2026_H1_RF_283,,
rfnd_2026_H1_284,refund,95600,INR,pay_2026_H1_14365,1780749773,2026-06-06,rcpt_2026_H1_rf_284,processed,normal,normal,UTR_2026_H1_RF_284,,
rfnd_2026_H1_285,refund,170300,INR,pay_2026_H1_16355,1779227138,2026-05-19,rcpt_2026_H1_rf_285,processed,normal,normal,UTR_2026_H1_RF_285,,
rfnd_2026_H1_286,refund,539300,INR,pay_2026_H1_16506,1779632720,2026-05-24,rcpt_2026_H1_rf_286,processed,normal,normal,UTR_2026_H1_RF_286,,
rfnd_2026_H1_287,refund,324800,INR,pay_2026_H1_01770,1768486426,2026-01-15,rcpt_2026_H1_rf_287,processed,normal,normal,UTR_2026_H1_RF_287,,
rfnd_2026_H1_288,refund,241300,INR,pay_2026_H1_13021,1777368632,2026-04-28,rcpt_2026_H1_rf_288,processed,normal,normal,UTR_2026_H1_RF_288,,
rfnd_2026_H1_289,refund,1695100,INR,pay_2026_H1_06291,1770999921,2026-02-13,rcpt_2026_H1_rf_289,processed,normal,normal,UTR_2026_H1_RF_289,,
rfnd_2026_H1_290,refund,17759400,INR,pay_2026_H1_02421,1769373995,2026-01-25,rcpt_2026_H1_rf_290,processed,normal,normal,UTR_2026_H1_RF_290,,
rfnd_2026_H1_291,refund,882300,INR,pay_2026_H1_02683,1768740489,2026-01-18,rcpt_2026_H1_rf_291,processed,normal,normal,UTR_2026_H1_RF_291,,
rfnd_2026_H1_292,refund,4442500,INR,pay_2026_H1_08430,1774345119,2026-03-24,rcpt_2026_H1_rf_292,processed,normal,normal,UTR_2026_H1_RF_292,,
rfnd_2026_H1_293,refund,3273500,INR,pay_2026_H1_19525,1783152581,2026-07-04,rcpt_2026_H1_rf_293,processed,normal,normal,UTR_2026_H1_RF_293,,
rfnd_2026_H1_294,refund,443400,INR,pay_2026_H1_17547,1783755236,2026-07-11,rcpt_2026_H1_rf_294,processed,normal,normal,UTR_2026_H1_RF_294,,
rfnd_2026_H1_295,refund,199100,INR,pay_2026_H1_06993,1774095354,2026-03-21,rcpt_2026_H1_rf_295,processed,normal,normal,UTR_2026_H1_RF_295,,
rfnd_2026_H1_296,refund,473400,INR,pay_2026_H1_14438,1779861092,2026-05-27,rcpt_2026_H1_rf_296,processed,normal,normal,UTR_2026_H1_RF_296,,
rfnd_2026_H1_297,refund,840000,INR,pay_2026_H1_08760,1774944793,2026-03-31,rcpt_2026_H1_rf_297,processed,normal,normal,UTR_2026_H1_RF_297,,
rfnd_2026_H1_298,refund,1060400,INR,pay_2026_H1_15311,1778683816,2026-05-13,rcpt_2026_H1_rf_298,processed,normal,normal,UTR_2026_H1_RF_298,,
rfnd_2026_H1_299,refund,265200,INR,pay_2026_H1_08748,1773470214,2026-03-14,rcpt_2026_H1_rf_299,processed,normal,normal,UTR_2026_H1_RF_299,,
rfnd_2026_H1_300,refund,416400,INR,pay_2026_H1_15208,1779088059,2026-05-18,rcpt_2026_H1_rf_300,processed,normal,normal,UTR_2026_H1_RF_300,,
rfnd_2026_H1_301,refund,417100,INR,pay_2026_H1_06518,1772161108,2026-02-27,rcpt_2026_H1_rf_301,processed,normal,normal,UTR_2026_H1_RF_301,,
rfnd_2026_H1_302,refund,1250000,INR,pay_2026_H1_18367,1781672402,2026-06-17,rcpt_2026_H1_rf_302,processed,normal,normal,UTR_2026_H1_RF_302,,
rfnd_2026_H1_303,refund,2002600,INR,pay_2026_H1_04651,1772557736,2026-03-03,rcpt_2026_H1_rf_303,processed,normal,normal,UTR_2026_H1_RF_303,,
rfnd_2026_H1_304,refund,194600,INR,pay_2026_H1_17834,1782450615,2026-06-26,rcpt_2026_H1_rf_304,processed,normal,normal,UTR_2026_H1_RF_304,,
rfnd_2026_H1_305,refund,284600,INR,pay_2026_H1_04498,1772931521,2026-03-08,rcpt_2026_H1_rf_305,processed,normal,normal,UTR_2026_H1_RF_305,,
rfnd_2026_H1_306,refund,641600,INR,pay_2026_H1_18661,1781841121,2026-06-19,rcpt_2026_H1_rf_306,processed,normal,normal,UTR_2026_H1_RF_306,,
rfnd_2026_H1_307,refund,404200,INR,pay_2026_H1_08337,1773895956,2026-03-19,rcpt_2026_H1_rf_307,processed,normal,normal,UTR_2026_H1_RF_307,,
rfnd_2026_H1_308,refund,274200,INR,pay_2026_H1_19063,1782144498,2026-06-22,rcpt_2026_H1_rf_308,processed,normal,normal,UTR_2026_H1_RF_308,,
rfnd_2026_H1_309,refund,12911600,INR,pay_2026_H1_15876,1780808552,2026-06-07,rcpt_2026_H1_rf_309,processed,normal,normal,UTR_2026_H1_RF_309,,
rfnd_2026_H1_310,refund,98200,INR,pay_2026_H1_18439,1782207285,2026-06-23,rcpt_2026_H1_rf_310,processed,normal,normal,UTR_2026_H1_RF_310,,
rfnd_2026_H1_311,refund,750100,INR,pay_2026_H1_01675,1768425978,2026-01-14,rcpt_2026_H1_rf_311,processed,normal,normal,UTR_2026_H1_RF_311,,
rfnd_2026_H1_312,refund,934200,INR,pay_2026_H1_13550,1778101877,2026-05-06,rcpt_2026_H1_rf_312,processed,normal,normal,UTR_2026_H1_RF_312,,
rfnd_2026_H1_313,refund,5434200,INR,pay_2026_H1_02133,1767824204,2026-01-07,rcpt_2026_H1_rf_313,processed,normal,normal,UTR_2026_H1_RF_313,,
