entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,settlement_utr,payment_id,order_id,method,anomaly_type
pay_2024_H2_03437,payment,0,209198,209198,INR,3766,0,false,true,1724532645,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03437,order_2024_H2_03437,upi,
pay_2024_H2_03440,payment,0,2110578,2110578,INR,37990,0,false,true,1724513866,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03440,order_2024_H2_03440,card,
pay_2024_H2_03475,payment,0,1237341,1237341,INR,22272,0,false,true,1724498434,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03475,order_2024_H2_03475,upi,
pay_2024_H2_03482,payment,0,204096,204096,INR,3674,0,false,true,1724542193,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03482,order_2024_H2_03482,upi,
pay_2024_H2_03491,payment,0,6820398,6820398,INR,122767,0,false,true,1724503783,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03491,order_2024_H2_03491,upi,
pay_2024_H2_03520,payment,0,2466388,2466388,INR,44395,0,false,true,1724501034,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03520,order_2024_H2_03520,upi,
pay_2024_H2_03544,payment,0,1395835,1395835,INR,25125,0,false,true,1724489010,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03544,order_2024_H2_03544,upi,
pay_2024_H2_03556,payment,0,235793,235793,INR,4244,0,false,true,1724508883,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03556,order_2024_H2_03556,upi,
pay_2024_H2_03592,payment,0,298311,298311,INR,5370,0,false,true,1724539066,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03592,order_2024_H2_03592,upi,
pay_2024_H2_03627,payment,0,2576735,2576735,INR,46381,0,false,true,1724487046,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03627,order_2024_H2_03627,upi,
pay_2024_H2_03645,payment,0,461453,461453,INR,8306,0,false,true,1724517725,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03645,order_2024_H2_03645,upi,
pay_2024_H2_03667,payment,0,5800255,5800255,INR,104405,0,false,true,1724505705,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03667,order_2024_H2_03667,card,
pay_2024_H2_03683,payment,0,1311530,1311530,INR,23608,0,false,true,1724490799,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03683,order_2024_H2_03683,card,
pay_2024_H2_03700,payment,0,285786,285786,INR,5144,0,false,true,1724513216,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03700,order_2024_H2_03700,upi,
pay_2024_H2_03721,payment,0,1176644,1176644,INR,21180,0,false,true,1724497148,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03721,order_2024_H2_03721,wallet,
pay_2024_H2_03741,payment,0,1706713,1706713,INR,30721,0,false,true,1724536259,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03741,order_2024_H2_03741,card,
pay_2024_H2_03748,payment,0,4636388,4636388,INR,83455,0,false,true,1724526058,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03748,order_2024_H2_03748,upi,
pay_2024_H2_03796,payment,0,3012474,3012474,INR,54225,0,false,true,1724488304,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03796,order_2024_H2_03796,upi,
pay_2024_H2_03908,payment,0,1861709,1861709,INR,33511,0,false,true,1724540195,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03908,order_2024_H2_03908,upi,
pay_2024_H2_03932,payment,0,991888,991888,INR,17854,0,false,true,1724512221,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03932,order_2024_H2_03932,upi,
pay_2024_H2_03937,payment,0,1239861,1239861,INR,22317,0,false,true,1724514132,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03937,order_2024_H2_03937,upi,
pay_2024_H2_03946,payment,0,303908,303908,INR,5470,0,false,true,1724526117,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03946,order_2024_H2_03946,upi,
pay_2024_H2_03993,payment,0,152659,152659,INR,2748,0,false,true,1724501331,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_03993,order_2024_H2_03993,upi,
pay_2024_H2_04029,payment,0,427597,427597,INR,7697,0,false,true,1724494991,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04029,order_2024_H2_04029,upi,
pay_2024_H2_04033,payment,0,1073363,1073363,INR,19321,0,false,true,1724506667,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04033,order_2024_H2_04033,card,
pay_2024_H2_04052,payment,0,11353373,11353373,INR,204361,0,false,true,1724541418,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04052,order_2024_H2_04052,card,
pay_2024_H2_04099,payment,0,227425,227425,INR,4094,0,false,true,1724492178,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04099,order_2024_H2_04099,upi,
pay_2024_H2_04146,payment,0,1240074,1240074,INR,22321,0,false,true,1724500273,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04146,order_2024_H2_04146,upi,
pay_2024_H2_04173,payment,0,208298,208298,INR,3749,0,false,true,1724501082,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04173,order_2024_H2_04173,upi,
pay_2024_H2_04190,payment,0,1749401,1749401,INR,31489,0,false,true,1724485560,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04190,order_2024_H2_04190,upi,
pay_2024_H2_04211,payment,0,1107782,1107782,INR,19940,0,false,true,1724498371,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04211,order_2024_H2_04211,upi,
pay_2024_H2_04232,payment,0,158642,158642,INR,2856,0,false,true,1724492520,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04232,order_2024_H2_04232,card,
pay_2024_H2_04242,payment,0,481209,481209,INR,8662,0,false,true,1724485283,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04242,order_2024_H2_04242,card,
pay_2024_H2_04278,payment,0,1356303,1356303,INR,24413,0,false,true,1724527713,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04278,order_2024_H2_04278,upi,
pay_2024_H2_04282,payment,0,4509859,4509859,INR,81177,0,false,true,1724526613,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04282,order_2024_H2_04282,upi,
pay_2024_H2_04422,payment,0,1830107,1830107,INR,32942,0,false,true,1724534340,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04422,order_2024_H2_04422,upi,
pay_2024_H2_04423,payment,0,3508345,3508345,INR,63150,0,false,true,1724490931,1724576400,set_2024_H2_00055,UTR2024H200055,pay_2024_H2_04423,order_2024_H2_04423,upi,
pay_2024_H2_02247,payment,0,1376223,1376223,INR,24772,0,false,true,1724581670,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02247,order_2024_H2_02247,upi,
pay_2024_H2_02272,payment,0,233891,233891,INR,4210,0,false,true,1724593078,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02272,order_2024_H2_02272,upi,
pay_2024_H2_02336,payment,0,5323870,5323870,INR,95830,0,false,true,1724577422,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02336,order_2024_H2_02336,upi,
pay_2024_H2_02434,payment,0,462393,462393,INR,8323,0,false,true,1724587005,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02434,order_2024_H2_02434,upi,
pay_2024_H2_02471,payment,0,3710559,3710559,INR,66790,0,false,true,1724615947,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02471,order_2024_H2_02471,card,
pay_2024_H2_02541,payment,0,683620,683620,INR,12305,0,false,true,1724609172,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02541,order_2024_H2_02541,upi,
pay_2024_H2_02553,payment,0,481320,481320,INR,8664,0,false,true,1724590248,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02553,order_2024_H2_02553,upi,
pay_2024_H2_02605,payment,0,613781,613781,INR,11048,0,false,true,1724618409,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02605,order_2024_H2_02605,upi,
pay_2024_H2_02657,payment,0,1772162,1772162,INR,31899,0,false,true,1724589117,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02657,order_2024_H2_02657,netbanking,
pay_2024_H2_02659,payment,0,948536,948536,INR,17074,0,false,true,1724614636,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02659,order_2024_H2_02659,netbanking,
pay_2024_H2_02666,payment,0,3184438,3184438,INR,57320,0,false,true,1724600935,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02666,order_2024_H2_02666,wallet,
pay_2024_H2_02678,payment,0,1110209,1110209,INR,19984,0,false,true,1724578660,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02678,order_2024_H2_02678,upi,
pay_2024_H2_02684,payment,0,1935914,1935914,INR,34846,0,false,true,1724614034,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02684,order_2024_H2_02684,upi,
pay_2024_H2_02793,payment,0,945258,945258,INR,17015,0,false,true,1724592596,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02793,order_2024_H2_02793,card,
pay_2024_H2_02879,payment,0,405327,405327,INR,7296,0,false,true,1724613989,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02879,order_2024_H2_02879,upi,
pay_2024_H2_02898,payment,0,5490103,5490103,INR,98822,0,false,true,1724604933,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02898,order_2024_H2_02898,upi,
pay_2024_H2_02918,payment,0,353237,353237,INR,6358,0,false,true,1724597649,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02918,order_2024_H2_02918,upi,
pay_2024_H2_02925,payment,0,1373190,1373190,INR,24717,0,false,true,1724578242,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02925,order_2024_H2_02925,upi,
pay_2024_H2_02968,payment,0,1428507,1428507,INR,25713,0,false,true,1724590690,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02968,order_2024_H2_02968,upi,
pay_2024_H2_02977,payment,0,11205520,11205520,INR,201699,0,false,true,1724622831,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_02977,order_2024_H2_02977,upi,
pay_2024_H2_03026,payment,0,1950426,1950426,INR,35108,0,false,true,1724592738,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03026,order_2024_H2_03026,upi,
pay_2024_H2_03045,payment,0,1717290,1717290,INR,30911,0,false,true,1724621931,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03045,order_2024_H2_03045,upi,
pay_2024_H2_03085,payment,0,200153,200153,INR,3603,0,false,true,1724589742,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03085,order_2024_H2_03085,upi,
pay_2024_H2_03101,payment,0,189618,189618,INR,3413,0,false,true,1724600561,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03101,order_2024_H2_03101,upi,
pay_2024_H2_03105,payment,0,832515,832515,INR,14985,0,false,true,1724572582,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03105,order_2024_H2_03105,upi,
pay_2024_H2_03235,payment,0,719908,719908,INR,12958,0,false,true,1724599990,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03235,order_2024_H2_03235,upi,
pay_2024_H2_03244,payment,0,1702269,1702269,INR,30641,0,false,true,1724593630,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03244,order_2024_H2_03244,upi,
pay_2024_H2_03338,payment,0,443259,443259,INR,7979,0,false,true,1724577284,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03338,order_2024_H2_03338,wallet,
pay_2024_H2_03376,payment,0,948742,948742,INR,17077,0,false,true,1724616667,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03376,order_2024_H2_03376,card,
pay_2024_H2_03387,payment,0,337232,337232,INR,6070,0,false,true,1724621537,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03387,order_2024_H2_03387,upi,
pay_2024_H2_03392,payment,0,11138382,11138382,INR,200491,0,false,true,1724578106,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03392,order_2024_H2_03392,netbanking,
pay_2024_H2_03400,payment,0,10211331,10211331,INR,183804,0,false,true,1724593765,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03400,order_2024_H2_03400,upi,
pay_2024_H2_03435,payment,0,3653147,3653147,INR,65757,0,false,true,1724584250,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03435,order_2024_H2_03435,upi,
pay_2024_H2_03458,payment,0,1172355,1172355,INR,21102,0,false,true,1724630016,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03458,order_2024_H2_03458,card,
pay_2024_H2_03490,payment,0,1673520,1673520,INR,30123,0,false,true,1724615010,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03490,order_2024_H2_03490,upi,
pay_2024_H2_03506,payment,0,1273652,1273652,INR,22926,0,false,true,1724611292,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03506,order_2024_H2_03506,upi,
pay_2024_H2_03512,payment,0,517855,517855,INR,9321,0,false,true,1724617197,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03512,order_2024_H2_03512,card,
pay_2024_H2_03538,payment,0,5145599,5145599,INR,92621,0,false,true,1724614347,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03538,order_2024_H2_03538,card,
pay_2024_H2_03643,payment,0,1129519,1129519,INR,20331,0,false,true,1724612789,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03643,order_2024_H2_03643,netbanking,
pay_2024_H2_03704,payment,0,4133677,4133677,INR,74406,0,false,true,1724595378,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03704,order_2024_H2_03704,card,
pay_2024_H2_03810,payment,0,263777,263777,INR,4748,0,false,true,1724574967,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03810,order_2024_H2_03810,upi,
pay_2024_H2_03821,payment,0,4812357,4812357,INR,86622,0,false,true,1724570973,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03821,order_2024_H2_03821,netbanking,
pay_2024_H2_03859,payment,0,1329549,1329549,INR,23932,0,false,true,1724573578,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03859,order_2024_H2_03859,upi,
pay_2024_H2_03875,payment,0,606117,606117,INR,10910,0,false,true,1724628791,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03875,order_2024_H2_03875,card,
pay_2024_H2_03888,payment,0,861109,861109,INR,15500,0,false,true,1724614676,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03888,order_2024_H2_03888,card,
pay_2024_H2_03894,payment,0,1884295,1884295,INR,33917,0,false,true,1724628683,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03894,order_2024_H2_03894,upi,
pay_2024_H2_03906,payment,0,9803658,9803658,INR,176466,0,false,true,1724601935,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03906,order_2024_H2_03906,upi,
pay_2024_H2_03928,payment,0,204136,204136,INR,3674,0,false,true,1724572783,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03928,order_2024_H2_03928,upi,
pay_2024_H2_03931,payment,0,332684,332684,INR,5988,0,false,true,1724595500,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03931,order_2024_H2_03931,upi,
pay_2024_H2_03959,payment,0,14798603,14798603,INR,266375,0,false,true,1724598483,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03959,order_2024_H2_03959,netbanking,
pay_2024_H2_03971,payment,0,2642490,2642490,INR,47565,0,false,true,1724614276,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_03971,order_2024_H2_03971,upi,
pay_2024_H2_04037,payment,0,564075,564075,INR,10153,0,false,true,1724609609,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04037,order_2024_H2_04037,card,
pay_2024_H2_04123,payment,0,1799668,1799668,INR,32394,0,false,true,1724589299,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04123,order_2024_H2_04123,upi,
pay_2024_H2_04139,payment,0,3581736,3581736,INR,64471,0,false,true,1724613430,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04139,order_2024_H2_04139,upi,
pay_2024_H2_04186,payment,0,12039192,12039192,INR,216705,0,false,true,1724597844,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04186,order_2024_H2_04186,upi,
pay_2024_H2_04205,payment,0,10833301,10833301,INR,194999,0,false,true,1724593969,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04205,order_2024_H2_04205,card,
pay_2024_H2_04256,payment,0,4559471,4559471,INR,82070,0,false,true,1724596472,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04256,order_2024_H2_04256,upi,
pay_2024_H2_04284,payment,0,495493,495493,INR,8919,0,false,true,1724576539,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04284,order_2024_H2_04284,upi,
pay_2024_H2_04320,payment,0,153226,153226,INR,2758,0,false,true,1724598646,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04320,order_2024_H2_04320,upi,
pay_2024_H2_04321,payment,0,752607,752607,INR,13547,0,false,true,1724591417,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04321,order_2024_H2_04321,netbanking,
pay_2024_H2_04339,payment,0,195094,195094,INR,3512,0,false,true,1724572231,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04339,order_2024_H2_04339,upi,
pay_2024_H2_04344,payment,0,1634203,1634203,INR,29416,0,false,true,1724592351,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04344,order_2024_H2_04344,card,
pay_2024_H2_04369,payment,0,262664,262664,INR,4728,0,false,true,1724598792,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04369,order_2024_H2_04369,upi,
pay_2024_H2_04370,payment,0,395542,395542,INR,7120,0,false,true,1724625645,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04370,order_2024_H2_04370,card,
pay_2024_H2_04377,payment,0,363125,363125,INR,6536,0,false,true,1724628655,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04377,order_2024_H2_04377,upi,
pay_2024_H2_04402,payment,0,1547627,1547627,INR,27857,0,false,true,1724587127,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04402,order_2024_H2_04402,upi,
pay_2024_H2_04437,payment,0,1994266,1994266,INR,35897,0,false,true,1724598217,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04437,order_2024_H2_04437,card,
pay_2024_H2_04461,payment,0,1599703,1599703,INR,28795,0,false,true,1724594896,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04461,order_2024_H2_04461,upi,
pay_2024_H2_04465,payment,0,1967353,1967353,INR,35412,0,false,true,1724623386,1724662800,set_2024_H2_00056,UTR2024H200056,pay_2024_H2_04465,order_2024_H2_04465,upi,
pay_2024_H2_02243,payment,0,1931862,1931862,INR,34774,0,false,true,1724660100,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02243,order_2024_H2_02243,upi,
pay_2024_H2_02266,payment,0,3336541,3336541,INR,60058,0,false,true,1724707766,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02266,order_2024_H2_02266,card,
pay_2024_H2_02343,payment,0,1547617,1547617,INR,27857,0,false,true,1724706101,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02343,order_2024_H2_02343,wallet,
pay_2024_H2_02386,payment,0,399523,399523,INR,7191,0,false,true,1724699052,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02386,order_2024_H2_02386,card,
pay_2024_H2_02427,payment,0,585154,585154,INR,10533,0,false,true,1724670683,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02427,order_2024_H2_02427,upi,
pay_2024_H2_02443,payment,0,456649,456649,INR,8220,0,false,true,1724701811,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02443,order_2024_H2_02443,card,
pay_2024_H2_02511,payment,0,1619413,1619413,INR,29149,0,false,true,1724695574,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02511,order_2024_H2_02511,netbanking,
pay_2024_H2_02513,payment,0,208911,208911,INR,3760,0,false,true,1724655763,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02513,order_2024_H2_02513,upi,
pay_2024_H2_02579,payment,0,1233910,1233910,INR,22210,0,false,true,1724689680,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02579,order_2024_H2_02579,upi,
pay_2024_H2_02608,payment,0,6957580,6957580,INR,125236,0,false,true,1724686114,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02608,order_2024_H2_02608,netbanking,
pay_2024_H2_02804,payment,0,2640122,2640122,INR,47522,0,false,true,1724715908,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02804,order_2024_H2_02804,upi,
pay_2024_H2_02822,payment,0,2383009,2383009,INR,42894,0,false,true,1724697390,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02822,order_2024_H2_02822,card,
pay_2024_H2_02881,payment,0,466839,466839,INR,8403,0,false,true,1724706237,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02881,order_2024_H2_02881,card,
pay_2024_H2_02882,payment,0,221964,221964,INR,3995,0,false,true,1724666832,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02882,order_2024_H2_02882,netbanking,
pay_2024_H2_02887,payment,0,17258734,17258734,INR,310657,0,false,true,1724677500,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02887,order_2024_H2_02887,upi,
pay_2024_H2_02960,payment,0,1836583,1836583,INR,33058,0,false,true,1724700823,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02960,order_2024_H2_02960,card,
pay_2024_H2_02962,payment,0,371012,371012,INR,6678,0,false,true,1724682991,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02962,order_2024_H2_02962,upi,
pay_2024_H2_02970,payment,0,2141334,2141334,INR,38544,0,false,true,1724680745,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_02970,order_2024_H2_02970,card,
pay_2024_H2_03014,payment,0,2481659,2481659,INR,44670,0,false,true,1724670251,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03014,order_2024_H2_03014,upi,
pay_2024_H2_03025,payment,0,2963961,2963961,INR,53351,0,false,true,1724669331,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03025,order_2024_H2_03025,upi,
pay_2024_H2_03119,payment,0,1480031,1480031,INR,26641,0,false,true,1724665280,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03119,order_2024_H2_03119,upi,
pay_2024_H2_03139,payment,0,13131652,13131652,INR,236370,0,false,true,1724702127,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03139,order_2024_H2_03139,upi,
pay_2024_H2_03143,payment,0,1089935,1089935,INR,19619,0,false,true,1724690503,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03143,order_2024_H2_03143,upi,
pay_2024_H2_03186,payment,0,15471331,15471331,INR,278484,0,false,true,1724701799,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03186,order_2024_H2_03186,upi,
pay_2024_H2_03236,payment,0,393710,393710,INR,7087,0,false,true,1724698191,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03236,order_2024_H2_03236,netbanking,
pay_2024_H2_03299,payment,0,222757,222757,INR,4010,0,false,true,1724694545,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03299,order_2024_H2_03299,upi,
pay_2024_H2_03315,payment,0,1795373,1795373,INR,32317,0,false,true,1724667751,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03315,order_2024_H2_03315,card,
pay_2024_H2_03318,payment,0,394143,394143,INR,7095,0,false,true,1724689786,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03318,order_2024_H2_03318,card,
pay_2024_H2_03356,payment,0,2233850,2233850,INR,40209,0,false,true,1724695578,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03356,order_2024_H2_03356,upi,
pay_2024_H2_03378,payment,0,442822,442822,INR,7971,0,false,true,1724694050,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03378,order_2024_H2_03378,upi,
pay_2024_H2_03456,payment,0,1327905,1327905,INR,23902,0,false,true,1724708164,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03456,order_2024_H2_03456,card,
pay_2024_H2_03500,payment,0,389277,389277,INR,7007,0,false,true,1724702464,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03500,order_2024_H2_03500,netbanking,
pay_2024_H2_03537,payment,0,206558,206558,INR,3718,0,false,true,1724672707,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03537,order_2024_H2_03537,upi,
pay_2024_H2_03578,payment,0,1323975,1323975,INR,23832,0,false,true,1724667171,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03578,order_2024_H2_03578,upi,
pay_2024_H2_03670,payment,0,536944,536944,INR,9665,0,false,true,1724704194,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03670,order_2024_H2_03670,upi,
pay_2024_H2_03708,payment,0,9038417,9038417,INR,162692,0,false,true,1724707165,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03708,order_2024_H2_03708,card,
pay_2024_H2_03727,payment,0,11777091,11777091,INR,211988,0,false,true,1724707921,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03727,order_2024_H2_03727,upi,
pay_2024_H2_03812,payment,0,352209,352209,INR,6340,0,false,true,1724658653,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03812,order_2024_H2_03812,upi,
pay_2024_H2_03813,payment,0,339542,339542,INR,6112,0,false,true,1724714843,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03813,order_2024_H2_03813,card,
pay_2024_H2_03814,payment,0,869849,869849,INR,15657,0,false,true,1724706913,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03814,order_2024_H2_03814,upi,
pay_2024_H2_03834,payment,0,1540840,1540840,INR,27735,0,false,true,1724665101,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03834,order_2024_H2_03834,upi,
pay_2024_H2_03874,payment,0,11208440,11208440,INR,201752,0,false,true,1724695364,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03874,order_2024_H2_03874,upi,
pay_2024_H2_03883,payment,0,715521,715521,INR,12879,0,false,true,1724672655,1724749200,set_2024_H2_00057,UTR2024H200057,pay_2024_H2_03883,order_2024_H2_03883,upi,
